month,year,month_number,player_id,name,country,position,sub_position,club,competition_id,value_million_eur,global_rank,is_top10,top10_rank,valuation_date,valuation_age_days,valuation_source,player_url
2009-02,2009,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,17,92,0,,2009-02-23,5,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-03,2009,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,17,92,0,,2009-02-23,36,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-04,2009,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,17,93,0,,2009-02-23,66,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-05,2009,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,17,95,0,,2009-02-23,97,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-06,2009,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,18.5,81,0,,2009-06-26,4,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-07,2009,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,18.5,82,0,,2009-06-26,35,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-08,2009,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,18.5,82,0,,2009-06-26,66,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-09,2009,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,18.5,82,0,,2009-06-26,96,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-10,2009,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,18.5,82,0,,2009-06-26,127,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-11,2009,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,18.5,83,0,,2009-06-26,157,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2009-12,2009,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,18.5,87,0,,2009-06-26,188,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-01,2010,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,19,85,0,,2010-01-24,7,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-02,2010,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,19,85,0,,2010-01-24,35,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-03,2010,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,19,86,0,,2010-01-24,66,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-04,2010,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,19,84,0,,2010-01-24,96,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-05,2010,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,19,84,0,,2010-01-24,127,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-06,2010,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,19,84,0,,2010-01-24,157,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-07,2010,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,19,87,0,,2010-01-24,188,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-08,2010,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,22,67,0,,2010-08-13,18,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-09,2010,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,22,66,0,,2010-08-13,48,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-10,2010,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,22,66,0,,2010-08-13,79,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-11,2010,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,22,66,0,,2010-08-13,109,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2010-12,2010,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,22,66,0,,2010-08-13,140,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-01,2011,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,22,69,0,,2010-08-13,171,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-02,2011,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,28,38,0,,2011-02-01,27,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-03,2011,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,28,38,0,,2011-02-01,58,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-04,2011,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,28,38,0,,2011-02-01,88,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-05,2011,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,28,38,0,,2011-02-01,119,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-06,2011,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,28,38,0,,2011-02-01,149,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-07,2011,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,28,39,0,,2011-02-01,180,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-08,2011,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,33,28,0,,2011-08-08,23,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-09,2011,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,33,27,0,,2011-08-08,53,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-10,2011,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,33,27,0,,2011-08-08,84,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-11,2011,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,33,27,0,,2011-08-08,114,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2011-12,2011,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,33,26,0,,2011-08-08,145,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-01,2012,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,33,25,0,,2011-08-08,176,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-02,2012,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,39,11,0,,2012-02-06,23,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-03,2012,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,39,11,0,,2012-02-06,54,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-04,2012,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,39,12,0,,2012-02-06,84,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-05,2012,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,39,12,0,,2012-02-06,115,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-06,2012,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,39,13,0,,2012-02-06,145,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-07,2012,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Tottenham Hotspur,IT1,39,14,0,,2012-02-06,176,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-08,2012,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,18,0,,2012-08-27,4,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-09,2012,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,19,0,,2012-08-27,34,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-10,2012,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,19,0,,2012-08-27,65,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-11,2012,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,19,0,,2012-08-27,95,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2012-12,2012,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,19,0,,2012-08-27,126,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-01,2013,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,33,0,,2013-01-10,21,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-02,2013,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,33,0,,2013-01-10,49,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-03,2013,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,32,0,,2013-01-10,80,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-04,2013,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,32,0,,2013-01-10,110,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-05,2013,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,32,0,,2013-01-10,141,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-06,2013,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,31,0,,2013-06-12,18,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-07,2013,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,30,0,,2013-06-12,49,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-08,2013,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,30,0,,2013-06-12,80,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-09,2013,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,32,0,,2013-06-12,110,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-10,2013,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,32,0,,2013-06-12,141,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-11,2013,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,32,0,,2013-06-12,171,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2013-12,2013,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,35,32,0,,2013-06-12,202,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-01,2014,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,22,0,,2014-01-23,8,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-02,2014,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,24,0,,2014-01-23,36,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-03,2014,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,25,0,,2014-01-23,67,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-04,2014,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,25,0,,2014-01-23,97,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-05,2014,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,25,0,,2014-01-23,128,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-06,2014,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,25,0,,2014-01-23,158,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-07,2014,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2014-07-20,11,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-08,2014,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,8,1,8,2014-07-20,42,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-09,2014,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,8,1,8,2014-07-20,72,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-10,2014,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2014-07-20,103,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-11,2014,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2014-07-20,133,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2014-12,2014,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2014-07-20,164,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-01,2015,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,8,1,8,2015-01-23,8,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-02,2015,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2015-01-23,36,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-03,2015,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2015-01-23,67,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-04,2015,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2015-01-23,97,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-05,2015,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2015-01-23,128,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-06,2015,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,55,9,1,9,2015-01-23,158,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-07,2015,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,17,0,,2015-07-01,30,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-08,2015,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,17,0,,2015-07-01,61,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-09,2015,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,17,0,,2015-07-01,91,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-10,2015,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,19,0,,2015-07-01,122,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-11,2015,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,20,0,,2015-07-01,152,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2015-12,2015,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,20,0,,2015-07-01,183,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-01,2016,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,21,0,,2015-07-01,214,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-02,2016,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,19,0,,2016-02-22,7,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-03,2016,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,19,0,,2016-02-22,38,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-04,2016,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,19,0,,2016-02-22,68,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-05,2016,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,19,0,,2016-02-22,99,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-06,2016,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,21,0,,2016-06-01,29,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-07,2016,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,22,0,,2016-07-15,16,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-08,2016,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,22,0,,2016-07-15,47,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-09,2016,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,22,0,,2016-07-15,77,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-10,2016,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,22,0,,2016-07-15,108,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-11,2016,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,22,0,,2016-07-15,138,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2016-12,2016,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,50,22,0,,2016-07-15,169,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-01,2017,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,45,28,0,,2017-01-24,7,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-02,2017,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,45,28,0,,2017-01-24,35,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-03,2017,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,45,30,0,,2017-01-24,66,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-04,2017,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,45,30,0,,2017-01-24,96,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-05,2017,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,45,30,0,,2017-01-24,127,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-06,2017,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,44,0,,2017-06-05,25,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-07,2017,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,44,0,,2017-06-05,56,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-08,2017,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,44,0,,2017-06-05,87,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-09,2017,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,44,0,,2017-06-05,117,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-10,2017,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,52,0,,2017-06-05,148,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-11,2017,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,52,0,,2017-06-05,178,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2017-12,2017,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,63,0,,2017-06-05,209,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-01,2018,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,86,0,,2018-01-01,30,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-02,2018,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,86,0,,2018-01-01,58,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-03,2018,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,107,0,,2018-01-01,89,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-04,2018,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,40,113,0,,2018-01-01,119,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-05,2018,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,217,0,,2018-05-30,1,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-06,2018,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,235,0,,2018-05-30,31,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-07,2018,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,237,0,,2018-05-30,62,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-08,2018,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,248,0,,2018-05-30,93,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-09,2018,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,249,0,,2018-05-30,123,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-10,2018,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,269,0,,2018-05-30,154,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-11,2018,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,271,0,,2018-05-30,184,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2018-12,2018,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,291,0,,2018-12-21,10,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-01,2019,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,294,0,,2018-12-21,41,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-02,2019,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,297,0,,2018-12-21,69,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-03,2019,03,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,316,0,,2018-12-21,100,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-04,2019,04,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,316,0,,2018-12-21,130,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-05,2019,05,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,25,316,0,,2018-12-21,161,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-06,2019,06,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,20,438,0,,2019-06-11,19,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-07,2019,07,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,20,438,0,,2019-06-11,50,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-08,2019,08,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,20,438,0,,2019-06-11,81,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-09,2019,09,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,20,457,0,,2019-06-11,111,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-10,2019,10,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,20,455,0,,2019-06-11,142,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-11,2019,11,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,20,461,0,,2019-06-11,172,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2019-12,2019,12,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,15,689,0,,2019-12-20,11,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2020-01,2020,01,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,15,687,0,,2019-12-20,42,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
2020-02,2020,02,27992,Luka Modrić,Croatia,Midfield,Central Midfield,Real Madrid,IT1,15,699,0,,2019-12-20,71,player_valuations,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992
