player_id,name,player_code,country,date_of_birth,position,sub_position,current_club,current_competition_id,first_top10_month,last_top10_month,top10_months,peak_rank,peak_value_eur,peak_value_million_eur,peak_value_month,latest_tracked_month,latest_value_eur,latest_value_million_eur,latest_global_rank,color,image_url,player_url,transfer_history_status,photo_mosaic_status
45320,Ángel Di María,angel-di-maria,Argentina,1988-02-14,Attack,Right Winger,Club Atlético Rosario Central,ARG1,2014-07,2016-03,14,5,65000000,65,2014-10,2026-06,2000000,2,3175,#52A7FF,https://img.a.transfermarkt.technology/portrait/header/45320-1700648952.jpg?lm=1,https://www.transfermarkt.co.uk/angel-di-maria/profil/spieler/45320,pending,image_url_available
27992,Luka Modrić,luka-modric,Croatia,1985-09-09,Midfield,Central Midfield,Associazione Calcio Milan,IT1,2014-07,2015-06,12,8,55000000,55,2014-08,2026-06,4000000,4,2181,#B98CFF,https://img.a.transfermarkt.technology/portrait/header/27992-1687776160.jpg?lm=1,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992,pending,image_url_available
50202,Eden Hazard,eden-hazard,Belgium,1991-01-07,Attack,Left Winger,Real Madrid Club de Fútbol,ES1,2015-02,2020-02,52,3,150000000,150,2019-06,2024-11,5000000,5,1807,#6EC6FF,https://img.a.transfermarkt.technology/portrait/header/50202-1665067742.jpg?lm=1,https://www.transfermarkt.co.uk/eden-hazard/profil/spieler/50202,pending,image_url_available
58358,Thomas Müller,thomas-muller,Germany,1989-09-13,Attack,Second Striker,Vancouver Whitecaps FC,MLS1,2015-02,2017-01,21,6,75000000,75,2016-04,2026-06,5000000,5,1903,#B98CFF,https://img.a.transfermarkt.technology/portrait/header/58358-1771861722.jpg?lm=1,https://www.transfermarkt.co.uk/thomas-muller/profil/spieler/58358,pending,image_url_available
122153,Paul Pogba,paul-pogba,France,1993-03-15,Midfield,Central Midfield,Association sportive de Monaco Football Club,FR1,2015-07,2018-02,23,7,90000000,90,2018-01,2026-06,15000000,15,805,#E34584,https://img.a.transfermarkt.technology/portrait/header/122153-1764059298.jpg?lm=1,https://www.transfermarkt.co.uk/paul-pogba/profil/spieler/122153,pending,image_url_available
40433,Alexis Sánchez,alexis-sanchez,Chile,1988-12-19,Attack,Second Striker,Sevilla Fútbol Club S.A.D.,ES1,2015-07,2015-09,3,9,55000000,55,2015-07,2026-06,1400000,1.4,4096,#45A1E3,https://img.a.transfermarkt.technology/portrait/header/40433-1759840737.jpg?lm=1,https://www.transfermarkt.co.uk/alexis-sanchez/profil/spieler/40433,pending,image_url_available
88755,Kevin De Bruyne,kevin-de-bruyne,Belgium,1991-06-28,Midfield,Attacking Midfield,Società Sportiva Calcio Napoli,IT1,2015-10,2022-08,60,4,150000000,150,2018-05,2026-06,15000000,15,771,#E34599,https://img.a.transfermarkt.technology/portrait/header/88755-1713391485.jpg?lm=1,https://www.transfermarkt.co.uk/kevin-de-bruyne/profil/spieler/88755,pending,image_url_available
38253,Robert Lewandowski,robert-lewandowski,Poland,1988-08-21,Attack,Centre-Forward,Futbol Club Barcelona,ES1,2015-10,2017-12,27,6,80000000,80,2017-06,2026-06,15000000,15,812,#6EC6FF,https://img.a.transfermarkt.technology/portrait/header/38253-1760445524.jpg?lm=1,https://www.transfermarkt.co.uk/robert-lewandowski/profil/spieler/38253,pending,image_url_available
125781,Antoine Griezmann,antoine-griezmann,France,1991-03-21,Attack,Second Striker,Club Atlético de Madrid S.A.D.,ES1,2016-06,2020-03,46,4,150000000,150,2018-10,2026-06,11000000,11,984,#77C8FF,https://img.a.transfermarkt.technology/portrait/header/125781-1775233998.jpg?lm=1,https://www.transfermarkt.co.uk/antoine-griezmann/profil/spieler/125781,pending,image_url_available
39153,Gonzalo Higuaín,gonzalo-higuain,Argentina,1987-12-10,Attack,Centre-Forward,Juventus Football Club,IT1,2016-10,2017-09,12,8,75000000,75,2016-10,2021-11,3500000,3.5,2152,#E34599,https://img.a.transfermarkt.technology/portrait/header/39153-1683728765.jpg?lm=1,https://www.transfermarkt.co.uk/gonzalo-higuain/profil/spieler/39153,pending,image_url_available
342229,Kylian Mbappé,kylian-mbappe,France,1998-12-20,Attack,Centre-Forward,Real Madrid Club de Fútbol,ES1,2017-10,2026-06,99,1,200000000,200,2018-12,2026-06,180000000,180,2,#E37F45,https://img.a.transfermarkt.technology/portrait/header/342229-1682683695.jpg?lm=1,https://www.transfermarkt.co.uk/kylian-mbappe/profil/spieler/342229,pending,image_url_available
132098,Harry Kane,harry-kane,England,1993-07-28,Attack,Centre-Forward,FC Bayern München,L1,2017-10,2024-04,68,2,150000000,150,2018-05,2026-06,65000000,65,62,#E3A445,https://img.a.transfermarkt.technology/portrait/header/132098-1700211169.jpg?lm=1,https://www.transfermarkt.co.uk/harry-kane/profil/spieler/132098,pending,image_url_available
206050,Paulo Dybala,paulo-dybala,Argentina,1993-11-15,Attack,Second Striker,Associazione Sportiva Roma,IT1,2017-12,2018-11,9,6,110000000,110,2018-06,2026-06,5000000,5,1875,#E37445,https://img.a.transfermarkt.technology/portrait/header/206050-1725530843.jpg?lm=1,https://www.transfermarkt.co.uk/paulo-dybala/profil/spieler/206050,pending,image_url_available
80444,Philippe Coutinho,philippe-coutinho,Brazil,1992-06-12,Midfield,Attacking Midfield,Club de Regatas Vasco da Gama,BRA1,2018-01,2019-01,11,9,150000000,150,2018-10,2025-10,7500000,7.5,1350,#45E36F,https://img.a.transfermarkt.technology/portrait/header/80444-1746211175.jpg?lm=1,https://www.transfermarkt.co.uk/philippe-coutinho/profil/spieler/80444,pending,image_url_available
148455,Mohamed Salah,mohamed-salah,Egypt,1992-06-15,Attack,Right Winger,Liverpool Football Club,GB1,2018-05,2022-10,54,4,150000000,150,2018-05,2026-06,30000000,30,302,#B145E3,https://img.a.transfermarkt.technology/portrait/header/148455-1727337594.jpg?lm=1,https://www.transfermarkt.co.uk/mohamed-salah/profil/spieler/148455,pending,image_url_available
207929,Dele Alli,dele-alli,England,1996-04-11,Midfield,Attacking Midfield,Calcio Como,IT1,2018-05,2018-05,1,10,100000000,100,2018-05,2026-06,1500000,1.5,3792,#E3A445,https://img.a.transfermarkt.technology/portrait/header/207929-1662412194.jpg?lm=1,https://www.transfermarkt.co.uk/dele-alli/profil/spieler/207929,pending,image_url_available
134425,Raheem Sterling,raheem-sterling,England,1994-12-08,Attack,Right Winger,Feyenoord Rotterdam,NL1,2018-12,2021-04,29,3,160000000,160,2019-12,2026-06,5000000,5,1880,#455AE3,https://img.a.transfermarkt.technology/portrait/header/134425-1684165974.jpg?lm=1,https://www.transfermarkt.co.uk/raheem-sterling/profil/spieler/134425,pending,image_url_available
288230,Ousmane Dembélé,ousmane-dembele,France,1997-05-15,Attack,Centre-Forward,Paris Saint-Germain Football Club,FR1,2019-02,2019-05,4,9,120000000,120,2019-02,2026-06,100000000,100,21,#34D399,https://img.a.transfermarkt.technology/portrait/header/288230-1684148641.jpg?lm=1,https://www.transfermarkt.co.uk/ousmane-dembele/profil/spieler/288230,pending,image_url_available
200512,Sadio Mané,sadio-mane,Senegal,1992-04-10,Attack,Left Winger,Al-Nassr Football Club,SA1,2019-06,2021-05,24,6,150000000,150,2019-12,2026-06,25000000,25,435,#F7F7F7,https://img.a.transfermarkt.technology/portrait/header/200512-1767005854.jpg?lm=1,https://www.transfermarkt.co.uk/sadio-mane/profil/spieler/200512,pending,image_url_available
401173,Jadon Sancho,jadon-sancho,England,2000-03-25,Attack,Left Winger,Aston Villa Football Club,GB1,2020-03,2022-02,22,4,130000000,130,2020-03,2026-06,20000000,20,552,#45D9E3,https://img.a.transfermarkt.technology/portrait/header/401173-1688564217.jpg?lm=1,https://www.transfermarkt.co.uk/jadon-sancho/profil/spieler/401173,pending,image_url_available
314353,Trent Alexander-Arnold,trent-alexander-arnold,England,1998-10-07,Defender,Right-Back,Real Madrid Club de Fútbol,ES1,2020-04,2021-04,13,8,110000000,110,2020-11,2026-06,70000000,70,55,#455AE3,https://img.a.transfermarkt.technology/portrait/header/314353-1701680958.jpg?lm=1,https://www.transfermarkt.co.uk/trent-alexander-arnold/profil/spieler/314353,pending,image_url_available
418560,Erling Haaland,erling-haaland,Norway,2000-07-21,Attack,Centre-Forward,Manchester City Football Club,GB1,2020-11,2026-06,68,1,200000000,200,2024-10,2026-06,200000000,200,1,#8745E3,https://img.a.transfermarkt.technology/portrait/header/418560-1709108116.png?lm=1,https://www.transfermarkt.co.uk/erling-haaland/profil/spieler/418560,pending,image_url_available
96341,Romelu Lukaku,romelu-lukaku,Belgium,1993-05-13,Attack,Centre-Forward,Società Sportiva Calcio Napoli,IT1,2021-05,2022-02,10,5,100000000,100,2021-12,2026-06,15000000,15,816,#34D399,https://img.a.transfermarkt.technology/portrait/header/96341-1661780981.jpg?lm=1,https://www.transfermarkt.co.uk/romelu-lukaku/profil/spieler/96341,pending,image_url_available
