date,year,quarter,month,name,code,region,value,rank,color,flag,playerId,playerCode,club,position,valuationDate,valuationSource,valueEur
2017-01-01,2017,1,1,Alexis Sánchez,P40433,Chile,55,17,#45A1E3,,40433,alexis-sanchez,Arsenal FC,Attack,2016-08-01,player_valuations,55000000
2017-01-01,2017,1,1,Koke,P74229,Spain,55,18,#FF8A3D,,74229,koke,Atlético de Madrid,Midfield,2017-01-24,player_valuations,55000000
2017-01-01,2017,1,1,Ángel Di María,P45320,Argentina,50,19,#52A7FF,,45320,angel-di-maria,Paris Saint-Germain,Attack,2017-01-16,player_valuations,50000000
2017-01-01,2017,1,1,James Rodríguez,P88103,Colombia,50,20,#45A1E3,,88103,james-rodriguez,Real Madrid,Midfield,2017-01-24,player_valuations,50000000
2017-01-01,2017,1,1,Mesut Özil,P35664,Germany,50,21,#62F0D0,,35664,mesut-ozil,Arsenal FC,Midfield,2016-08-01,player_valuations,50000000
2017-01-01,2017,1,1,Cesc Fàbregas,P8806,Spain,45,22,#FF9D66,,8806,cesc-fabregas,Chelsea FC,Midfield,2016-08-01,player_valuations,45000000
2017-01-01,2017,1,1,David Alaba,P59016,Austria,45,23,#45E367,,59016,david-alaba,Bayern Munich,Defender,2016-07-22,player_valuations,45000000
2017-01-01,2017,1,1,Diego Costa,P44779,Spain,45,24,#E37445,,44779,diego-costa,Chelsea FC,Attack,2016-08-01,player_valuations,45000000
2017-01-01,2017,1,1,Edinson Cavani,P48280,Uruguay,45,25,#E37F45,,48280,edinson-cavani,Paris Saint-Germain,Attack,2017-01-16,player_valuations,45000000
2017-01-01,2017,1,1,Ivan Rakitic,P32467,Croatia,45,26,#E37F45,,32467,ivan-rakitic,FC Barcelona,Midfield,2017-01-24,player_valuations,45000000
2017-01-01,2017,1,1,Jérôme Boateng,P26485,Germany,45,27,#8FE345,,26485,jerome-boateng,Bayern Munich,Defender,2016-07-22,player_valuations,45000000
2017-01-01,2017,1,1,Luka Modrić,P27992,Croatia,45,28,#B98CFF,,27992,luka-modric,Real Madrid,Midfield,2017-01-24,player_valuations,45000000
2017-01-01,2017,1,1,Manuel Neuer,P17259,Germany,45,29,#8745E3,,17259,manuel-neuer,Bayern Munich,Goalkeeper,2016-07-22,player_valuations,45000000
2017-01-01,2017,1,1,Mauro Icardi,P68863,Argentina,45,30,#8FE345,,68863,mauro-icardi,Inter Milan,Attack,2017-01-02,player_valuations,45000000
2017-01-01,2017,1,1,Paulo Dybala,P206050,Argentina,45,31,#E37445,,206050,paulo-dybala,Juventus FC,Attack,2017-01-02,player_valuations,45000000
2017-01-01,2017,1,1,Pierre-Emerick Aubameyang,P58864,Gabon,45,32,#FF74B8,,58864,pierre-emerick-aubameyang,Borussia Dortmund,Attack,2016-07-22,player_valuations,45000000
2017-01-01,2017,1,1,Raheem Sterling,P134425,England,45,33,#455AE3,,134425,raheem-sterling,Manchester City,Attack,2016-08-01,player_valuations,45000000
2017-01-01,2017,1,1,Alexandre Lacazette,P93720,France,40,34,#FF5D5D,,93720,alexandre-lacazette,Olympique Lyon,Attack,2017-01-16,player_valuations,40000000
2017-01-01,2017,1,1,Álvaro Morata,P128223,Spain,40,35,#62F0D0,,128223,alvaro-morata,Real Madrid,Attack,2017-01-24,player_valuations,40000000
2017-01-01,2017,1,1,Arturo Vidal,P37666,Chile,40,36,#F7F7F7,,37666,arturo-vidal,Bayern Munich,Midfield,2016-07-22,player_valuations,40000000
2017-01-01,2017,1,1,David de Gea,P59377,Spain,40,37,#4D7CFF,,59377,david-de-gea,Manchester United,Goalkeeper,2016-08-01,player_valuations,40000000
2017-01-01,2017,1,1,Diego Godín,P54928,Uruguay,40,38,#F7F7F7,,54928,diego-godin,Atlético de Madrid,Defender,2017-01-24,player_valuations,40000000
2017-01-01,2017,1,1,Gerard Piqué,P18944,Spain,40,39,#52A7FF,,18944,gerard-pique,FC Barcelona,Defender,2017-01-24,player_valuations,40000000
2017-01-01,2017,1,1,Harry Kane,P132098,England,40,40,#E3A445,,132098,harry-kane,Tottenham Hotspur,Attack,2016-08-01,player_valuations,40000000
2017-02-01,2017,1,2,Lionel Messi,P28003,Argentina,120,1,#4D7CFF,,28003,lionel-messi,FC Barcelona,Attack,2017-01-24,player_valuations,120000000
2017-02-01,2017,1,2,Cristiano Ronaldo,P8198,Portugal,100,2,#E34584,,8198,cristiano-ronaldo,Real Madrid,Attack,2017-01-24,player_valuations,100000000
2017-02-01,2017,1,2,Neymar,P68290,Brazil,100,3,#B1E345,,68290,neymar,FC Barcelona,Midfield,2017-01-24,player_valuations,100000000
2017-02-01,2017,1,2,Gareth Bale,P39381,Wales,90,4,#62F0D0,,39381,gareth-bale,Real Madrid,Attack,2017-01-24,player_valuations,90000000
2017-02-01,2017,1,2,Luis Suárez,P44352,Uruguay,90,5,#77C8FF,,44352,luis-suarez,FC Barcelona,Attack,2017-01-24,player_valuations,90000000
2017-02-01,2017,1,2,Antoine Griezmann,P125781,France,80,6,#77C8FF,,125781,antoine-griezmann,Atlético de Madrid,Attack,2017-01-24,player_valuations,80000000
2017-02-01,2017,1,2,Paul Pogba,P122153,France,80,7,#E34584,,122153,paul-pogba,Manchester United,Midfield,2017-02-20,player_valuations,80000000
2017-02-01,2017,1,2,Robert Lewandowski,P38253,Poland,80,8,#6EC6FF,,38253,robert-lewandowski,Bayern Munich,Attack,2017-02-07,player_valuations,80000000
2017-02-01,2017,1,2,Gonzalo Higuaín,P39153,Argentina,75,9,#E34599,,39153,gonzalo-higuain,Juventus FC,Attack,2017-01-02,player_valuations,75000000
2017-02-01,2017,1,2,Eden Hazard,P50202,Belgium,70,10,#6EC6FF,,50202,eden-hazard,Chelsea FC,Attack,2017-02-20,player_valuations,70000000
2017-02-01,2017,1,2,Alexis Sánchez,P40433,Chile,65,11,#45A1E3,,40433,alexis-sanchez,Arsenal FC,Attack,2017-02-20,player_valuations,65000000
2017-02-01,2017,1,2,Kevin De Bruyne,P88755,Belgium,65,12,#E34599,,88755,kevin-de-bruyne,Manchester City,Midfield,2017-02-20,player_valuations,65000000
2017-02-01,2017,1,2,Pierre-Emerick Aubameyang,P58864,Gabon,65,13,#FF74B8,,58864,pierre-emerick-aubameyang,Borussia Dortmund,Attack,2017-02-07,player_valuations,65000000
2017-02-01,2017,1,2,Sergio Agüero,P26399,Argentina,65,14,#2F80ED,,26399,sergio-aguero,Manchester City,Attack,2017-02-20,player_valuations,65000000
2017-02-01,2017,1,2,Karim Benzema,P18922,France,60,15,#E37F45,,18922,karim-benzema,Real Madrid,Attack,2017-01-24,player_valuations,60000000
2017-02-01,2017,1,2,Sergio Busquets,P65230,Spain,60,16,#FF9D66,,65230,sergio-busquets,FC Barcelona,Midfield,2017-01-24,player_valuations,60000000
2017-02-01,2017,1,2,Thomas Müller,P58358,Germany,60,17,#B98CFF,,58358,thomas-muller,Bayern Munich,Attack,2017-02-07,player_valuations,60000000
2017-02-01,2017,1,2,Toni Kroos,P31909,Germany,60,18,#45E372,,31909,toni-kroos,Real Madrid,Midfield,2017-01-24,player_valuations,60000000
2017-02-01,2017,1,2,Koke,P74229,Spain,55,19,#FF8A3D,,74229,koke,Atlético de Madrid,Midfield,2017-01-24,player_valuations,55000000
2017-02-01,2017,1,2,Ángel Di María,P45320,Argentina,50,20,#52A7FF,,45320,angel-di-maria,Paris Saint-Germain,Attack,2017-01-16,player_valuations,50000000
2017-02-01,2017,1,2,Diego Costa,P44779,Spain,50,21,#E37445,,44779,diego-costa,Chelsea FC,Attack,2017-02-20,player_valuations,50000000
2017-02-01,2017,1,2,Harry Kane,P132098,England,50,22,#E3A445,,132098,harry-kane,Tottenham Hotspur,Attack,2017-02-20,player_valuations,50000000
2017-02-01,2017,1,2,James Rodríguez,P88103,Colombia,50,23,#45A1E3,,88103,james-rodriguez,Real Madrid,Midfield,2017-01-24,player_valuations,50000000
2017-02-01,2017,1,2,Mesut Özil,P35664,Germany,50,24,#62F0D0,,35664,mesut-ozil,Arsenal FC,Midfield,2017-02-20,player_valuations,50000000
2017-02-01,2017,1,2,Romelu Lukaku,P96341,Belgium,50,25,#34D399,,96341,romelu-lukaku,Everton FC,Attack,2017-02-20,player_valuations,50000000
2017-02-01,2017,1,2,Edinson Cavani,P48280,Uruguay,45,26,#E37F45,,48280,edinson-cavani,Paris Saint-Germain,Attack,2017-01-16,player_valuations,45000000
2017-02-01,2017,1,2,Ivan Rakitic,P32467,Croatia,45,27,#E37F45,,32467,ivan-rakitic,FC Barcelona,Midfield,2017-01-24,player_valuations,45000000
2017-02-01,2017,1,2,Luka Modrić,P27992,Croatia,45,28,#B98CFF,,27992,luka-modric,Real Madrid,Midfield,2017-01-24,player_valuations,45000000
2017-02-01,2017,1,2,Manuel Neuer,P17259,Germany,45,29,#8745E3,,17259,manuel-neuer,Bayern Munich,Goalkeeper,2017-02-07,player_valuations,45000000
2017-02-01,2017,1,2,Mauro Icardi,P68863,Argentina,45,30,#8FE345,,68863,mauro-icardi,Inter Milan,Attack,2017-01-02,player_valuations,45000000
2017-02-01,2017,1,2,Paulo Dybala,P206050,Argentina,45,31,#E37445,,206050,paulo-dybala,Juventus FC,Attack,2017-01-02,player_valuations,45000000
2017-02-01,2017,1,2,Raheem Sterling,P134425,England,45,32,#455AE3,,134425,raheem-sterling,Manchester City,Attack,2017-02-20,player_valuations,45000000
2017-02-01,2017,1,2,Alexandre Lacazette,P93720,France,40,33,#FF5D5D,,93720,alexandre-lacazette,Olympique Lyon,Attack,2017-01-16,player_valuations,40000000
2017-02-01,2017,1,2,Álvaro Morata,P128223,Spain,40,34,#62F0D0,,128223,alvaro-morata,Real Madrid,Attack,2017-01-24,player_valuations,40000000
2017-02-01,2017,1,2,David Alaba,P59016,Austria,40,35,#45E367,,59016,david-alaba,Bayern Munich,Defender,2017-02-07,player_valuations,40000000
2017-02-01,2017,1,2,David de Gea,P59377,Spain,40,36,#4D7CFF,,59377,david-de-gea,Manchester United,Goalkeeper,2017-02-20,player_valuations,40000000
2017-02-01,2017,1,2,Dele Alli,P207929,England,40,37,#E3A445,,207929,dele-alli,Tottenham Hotspur,Midfield,2017-02-20,player_valuations,40000000
2017-02-01,2017,1,2,Diego Godín,P54928,Uruguay,40,38,#F7F7F7,,54928,diego-godin,Atlético de Madrid,Defender,2017-01-24,player_valuations,40000000
2017-02-01,2017,1,2,Gerard Piqué,P18944,Spain,40,39,#52A7FF,,18944,gerard-pique,FC Barcelona,Defender,2017-01-24,player_valuations,40000000
2017-02-01,2017,1,2,Jérôme Boateng,P26485,Germany,40,40,#8FE345,,26485,jerome-boateng,Bayern Munich,Defender,2017-02-07,player_valuations,40000000
2017-03-01,2017,1,3,Lionel Messi,P28003,Argentina,120,1,#4D7CFF,,28003,lionel-messi,FC Barcelona,Attack,2017-01-24,player_valuations,120000000
2017-03-01,2017,1,3,Cristiano Ronaldo,P8198,Portugal,100,2,#E34584,,8198,cristiano-ronaldo,Real Madrid,Attack,2017-01-24,player_valuations,100000000
2017-03-01,2017,1,3,Neymar,P68290,Brazil,100,3,#B1E345,,68290,neymar,FC Barcelona,Midfield,2017-01-24,player_valuations,100000000
2017-03-01,2017,1,3,Gareth Bale,P39381,Wales,90,4,#62F0D0,,39381,gareth-bale,Real Madrid,Attack,2017-01-24,player_valuations,90000000
2017-03-01,2017,1,3,Luis Suárez,P44352,Uruguay,90,5,#77C8FF,,44352,luis-suarez,FC Barcelona,Attack,2017-01-24,player_valuations,90000000
2017-03-01,2017,1,3,Antoine Griezmann,P125781,France,80,6,#77C8FF,,125781,antoine-griezmann,Atlético de Madrid,Attack,2017-01-24,player_valuations,80000000
2017-03-01,2017,1,3,Paul Pogba,P122153,France,80,7,#E34584,,122153,paul-pogba,Manchester United,Midfield,2017-02-20,player_valuations,80000000
2017-03-01,2017,1,3,Robert Lewandowski,P38253,Poland,80,8,#6EC6FF,,38253,robert-lewandowski,Bayern Munich,Attack,2017-02-07,player_valuations,80000000
2017-03-01,2017,1,3,Gonzalo Higuaín,P39153,Argentina,75,9,#E34599,,39153,gonzalo-higuain,Juventus FC,Attack,2017-01-02,player_valuations,75000000
2017-03-01,2017,1,3,Eden Hazard,P50202,Belgium,70,10,#6EC6FF,,50202,eden-hazard,Chelsea FC,Attack,2017-02-20,player_valuations,70000000
2017-03-01,2017,1,3,Alexis Sánchez,P40433,Chile,65,11,#45A1E3,,40433,alexis-sanchez,Arsenal FC,Attack,2017-02-20,player_valuations,65000000
2017-03-01,2017,1,3,Kevin De Bruyne,P88755,Belgium,65,12,#E34599,,88755,kevin-de-bruyne,Manchester City,Midfield,2017-02-20,player_valuations,65000000
2017-03-01,2017,1,3,Pierre-Emerick Aubameyang,P58864,Gabon,65,13,#FF74B8,,58864,pierre-emerick-aubameyang,Borussia Dortmund,Attack,2017-02-07,player_valuations,65000000
2017-03-01,2017,1,3,Sergio Agüero,P26399,Argentina,65,14,#2F80ED,,26399,sergio-aguero,Manchester City,Attack,2017-02-20,player_valuations,65000000
2017-03-01,2017,1,3,Karim Benzema,P18922,France,60,15,#E37F45,,18922,karim-benzema,Real Madrid,Attack,2017-01-24,player_valuations,60000000
2017-03-01,2017,1,3,Sergio Busquets,P65230,Spain,60,16,#FF9D66,,65230,sergio-busquets,FC Barcelona,Midfield,2017-01-24,player_valuations,60000000
2017-03-01,2017,1,3,Thomas Müller,P58358,Germany,60,17,#B98CFF,,58358,thomas-muller,Bayern Munich,Attack,2017-02-07,player_valuations,60000000
2017-03-01,2017,1,3,Toni Kroos,P31909,Germany,60,18,#45E372,,31909,toni-kroos,Real Madrid,Midfield,2017-01-24,player_valuations,60000000
2017-03-01,2017,1,3,Koke,P74229,Spain,55,19,#FF8A3D,,74229,koke,Atlético de Madrid,Midfield,2017-01-24,player_valuations,55000000
2017-03-01,2017,1,3,Ángel Di María,P45320,Argentina,50,20,#52A7FF,,45320,angel-di-maria,Paris Saint-Germain,Attack,2017-01-16,player_valuations,50000000
2017-03-01,2017,1,3,Diego Costa,P44779,Spain,50,21,#E37445,,44779,diego-costa,Chelsea FC,Attack,2017-02-20,player_valuations,50000000
2017-03-01,2017,1,3,Harry Kane,P132098,England,50,22,#E3A445,,132098,harry-kane,Tottenham Hotspur,Attack,2017-02-20,player_valuations,50000000
2017-03-01,2017,1,3,James Rodríguez,P88103,Colombia,50,23,#45A1E3,,88103,james-rodriguez,Real Madrid,Midfield,2017-01-24,player_valuations,50000000
2017-03-01,2017,1,3,Mauro Icardi,P68863,Argentina,50,24,#8FE345,,68863,mauro-icardi,Inter Milan,Attack,2017-03-28,player_valuations,50000000
2017-03-01,2017,1,3,Mesut Özil,P35664,Germany,50,25,#62F0D0,,35664,mesut-ozil,Arsenal FC,Midfield,2017-02-20,player_valuations,50000000
2017-03-01,2017,1,3,Paulo Dybala,P206050,Argentina,50,26,#E37445,,206050,paulo-dybala,Juventus FC,Attack,2017-03-28,player_valuations,50000000
2017-03-01,2017,1,3,Romelu Lukaku,P96341,Belgium,50,27,#34D399,,96341,romelu-lukaku,Everton FC,Attack,2017-02-20,player_valuations,50000000
2017-03-01,2017,1,3,Edinson Cavani,P48280,Uruguay,45,28,#E37F45,,48280,edinson-cavani,Paris Saint-Germain,Attack,2017-01-16,player_valuations,45000000
2017-03-01,2017,1,3,Ivan Rakitic,P32467,Croatia,45,29,#E37F45,,32467,ivan-rakitic,FC Barcelona,Midfield,2017-01-24,player_valuations,45000000
2017-03-01,2017,1,3,Luka Modrić,P27992,Croatia,45,30,#B98CFF,,27992,luka-modric,Real Madrid,Midfield,2017-01-24,player_valuations,45000000
2017-03-01,2017,1,3,Manuel Neuer,P17259,Germany,45,31,#8745E3,,17259,manuel-neuer,Bayern Munich,Goalkeeper,2017-02-07,player_valuations,45000000
2017-03-01,2017,1,3,Raheem Sterling,P134425,England,45,32,#455AE3,,134425,raheem-sterling,Manchester City,Attack,2017-02-20,player_valuations,45000000
2017-03-01,2017,1,3,Alexandre Lacazette,P93720,France,40,33,#FF5D5D,,93720,alexandre-lacazette,Olympique Lyon,Attack,2017-01-16,player_valuations,40000000
2017-03-01,2017,1,3,Álvaro Morata,P128223,Spain,40,34,#62F0D0,,128223,alvaro-morata,Real Madrid,Attack,2017-01-24,player_valuations,40000000
2017-03-01,2017,1,3,David Alaba,P59016,Austria,40,35,#45E367,,59016,david-alaba,Bayern Munich,Defender,2017-02-07,player_valuations,40000000
2017-03-01,2017,1,3,David de Gea,P59377,Spain,40,36,#4D7CFF,,59377,david-de-gea,Manchester United,Goalkeeper,2017-02-20,player_valuations,40000000
2017-03-01,2017,1,3,Dele Alli,P207929,England,40,37,#E3A445,,207929,dele-alli,Tottenham Hotspur,Midfield,2017-02-20,player_valuations,40000000
2017-03-01,2017,1,3,Diego Godín,P54928,Uruguay,40,38,#F7F7F7,,54928,diego-godin,Atlético de Madrid,Defender,2017-01-24,player_valuations,40000000
2017-03-01,2017,1,3,Gerard Piqué,P18944,Spain,40,39,#52A7FF,,18944,gerard-pique,FC Barcelona,Defender,2017-01-24,player_valuations,40000000
2017-03-01,2017,1,3,Jérôme Boateng,P26485,Germany,40,40,#8FE345,,26485,jerome-boateng,Bayern Munich,Defender,2017-02-07,player_valuations,40000000
2017-04-01,2017,2,4,Lionel Messi,P28003,Argentina,120,1,#4D7CFF,,28003,lionel-messi,FC Barcelona,Attack,2017-01-24,player_valuations,120000000
2017-04-01,2017,2,4,Cristiano Ronaldo,P8198,Portugal,100,2,#E34584,,8198,cristiano-ronaldo,Real Madrid,Attack,2017-01-24,player_valuations,100000000
2017-04-01,2017,2,4,Neymar,P68290,Brazil,100,3,#B1E345,,68290,neymar,FC Barcelona,Midfield,2017-01-24,player_valuations,100000000
2017-04-01,2017,2,4,Gareth Bale,P39381,Wales,90,4,#62F0D0,,39381,gareth-bale,Real Madrid,Attack,2017-01-24,player_valuations,90000000
2017-04-01,2017,2,4,Luis Suárez,P44352,Uruguay,90,5,#77C8FF,,44352,luis-suarez,FC Barcelona,Attack,2017-01-24,player_valuations,90000000
2017-04-01,2017,2,4,Antoine Griezmann,P125781,France,80,6,#77C8FF,,125781,antoine-griezmann,Atlético de Madrid,Attack,2017-01-24,player_valuations,80000000
2017-04-01,2017,2,4,Paul Pogba,P122153,France,80,7,#E34584,,122153,paul-pogba,Manchester United,Midfield,2017-02-20,player_valuations,80000000
2017-04-01,2017,2,4,Robert Lewandowski,P38253,Poland,80,8,#6EC6FF,,38253,robert-lewandowski,Bayern Munich,Attack,2017-02-07,player_valuations,80000000
2017-04-01,2017,2,4,Gonzalo Higuaín,P39153,Argentina,75,9,#E34599,,39153,gonzalo-higuain,Juventus FC,Attack,2017-01-02,player_valuations,75000000
2017-04-01,2017,2,4,Eden Hazard,P50202,Belgium,70,10,#6EC6FF,,50202,eden-hazard,Chelsea FC,Attack,2017-02-20,player_valuations,70000000
2017-04-01,2017,2,4,Alexis Sánchez,P40433,Chile,65,11,#45A1E3,,40433,alexis-sanchez,Arsenal FC,Attack,2017-02-20,player_valuations,65000000
2017-04-01,2017,2,4,Kevin De Bruyne,P88755,Belgium,65,12,#E34599,,88755,kevin-de-bruyne,Manchester City,Midfield,2017-02-20,player_valuations,65000000
2017-04-01,2017,2,4,Pierre-Emerick Aubameyang,P58864,Gabon,65,13,#FF74B8,,58864,pierre-emerick-aubameyang,Borussia Dortmund,Attack,2017-02-07,player_valuations,65000000
2017-04-01,2017,2,4,Sergio Agüero,P26399,Argentina,65,14,#2F80ED,,26399,sergio-aguero,Manchester City,Attack,2017-02-20,player_valuations,65000000
2017-04-01,2017,2,4,Karim Benzema,P18922,France,60,15,#E37F45,,18922,karim-benzema,Real Madrid,Attack,2017-01-24,player_valuations,60000000
2017-04-01,2017,2,4,Sergio Busquets,P65230,Spain,60,16,#FF9D66,,65230,sergio-busquets,FC Barcelona,Midfield,2017-01-24,player_valuations,60000000
2017-04-01,2017,2,4,Thomas Müller,P58358,Germany,60,17,#B98CFF,,58358,thomas-muller,Bayern Munich,Attack,2017-02-07,player_valuations,60000000
2017-04-01,2017,2,4,Toni Kroos,P31909,Germany,60,18,#45E372,,31909,toni-kroos,Real Madrid,Midfield,2017-01-24,player_valuations,60000000
2017-04-01,2017,2,4,Koke,P74229,Spain,55,19,#FF8A3D,,74229,koke,Atlético de Madrid,Midfield,2017-01-24,player_valuations,55000000
2017-04-01,2017,2,4,Ángel Di María,P45320,Argentina,50,20,#52A7FF,,45320,angel-di-maria,Paris Saint-Germain,Attack,2017-01-16,player_valuations,50000000
2017-04-01,2017,2,4,Diego Costa,P44779,Spain,50,21,#E37445,,44779,diego-costa,Chelsea FC,Attack,2017-02-20,player_valuations,50000000
2017-04-01,2017,2,4,Harry Kane,P132098,England,50,22,#E3A445,,132098,harry-kane,Tottenham Hotspur,Attack,2017-02-20,player_valuations,50000000
2017-04-01,2017,2,4,James Rodríguez,P88103,Colombia,50,23,#45A1E3,,88103,james-rodriguez,Real Madrid,Midfield,2017-01-24,player_valuations,50000000
2017-04-01,2017,2,4,Mauro Icardi,P68863,Argentina,50,24,#8FE345,,68863,mauro-icardi,Inter Milan,Attack,2017-03-28,player_valuations,50000000
2017-04-01,2017,2,4,Mesut Özil,P35664,Germany,50,25,#62F0D0,,35664,mesut-ozil,Arsenal FC,Midfield,2017-02-20,player_valuations,50000000
2017-04-01,2017,2,4,Paulo Dybala,P206050,Argentina,50,26,#E37445,,206050,paulo-dybala,Juventus FC,Attack,2017-03-28,player_valuations,50000000
2017-04-01,2017,2,4,Romelu Lukaku,P96341,Belgium,50,27,#34D399,,96341,romelu-lukaku,Everton FC,Attack,2017-02-20,player_valuations,50000000
2017-04-01,2017,2,4,Edinson Cavani,P48280,Uruguay,45,28,#E37F45,,48280,edinson-cavani,Paris Saint-Germain,Attack,2017-01-16,player_valuations,45000000
2017-04-01,2017,2,4,Ivan Rakitic,P32467,Croatia,45,29,#E37F45,,32467,ivan-rakitic,FC Barcelona,Midfield,2017-01-24,player_valuations,45000000
2017-04-01,2017,2,4,Luka Modrić,P27992,Croatia,45,30,#B98CFF,,27992,luka-modric,Real Madrid,Midfield,2017-01-24,player_valuations,45000000
2017-04-01,2017,2,4,Manuel Neuer,P17259,Germany,45,31,#8745E3,,17259,manuel-neuer,Bayern Munich,Goalkeeper,2017-02-07,player_valuations,45000000
2017-04-01,2017,2,4,Raheem Sterling,P134425,England,45,32,#455AE3,,134425,raheem-sterling,Manchester City,Attack,2017-02-20,player_valuations,45000000
2017-04-01,2017,2,4,Alexandre Lacazette,P93720,France,40,33,#FF5D5D,,93720,alexandre-lacazette,Olympique Lyon,Attack,2017-01-16,player_valuations,40000000
2017-04-01,2017,2,4,Álvaro Morata,P128223,Spain,40,34,#62F0D0,,128223,alvaro-morata,Real Madrid,Attack,2017-01-24,player_valuations,40000000
2017-04-01,2017,2,4,David Alaba,P59016,Austria,40,35,#45E367,,59016,david-alaba,Bayern Munich,Defender,2017-02-07,player_valuations,40000000
2017-04-01,2017,2,4,David de Gea,P59377,Spain,40,36,#4D7CFF,,59377,david-de-gea,Manchester United,Goalkeeper,2017-02-20,player_valuations,40000000
2017-04-01,2017,2,4,Dele Alli,P207929,England,40,37,#E3A445,,207929,dele-alli,Tottenham Hotspur,Midfield,2017-02-20,player_valuations,40000000
2017-04-01,2017,2,4,Diego Godín,P54928,Uruguay,40,38,#F7F7F7,,54928,diego-godin,Atlético de Madrid,Defender,2017-01-24,player_valuations,40000000
2017-04-01,2017,2,4,Gerard Piqué,P18944,Spain,40,39,#52A7FF,,18944,gerard-pique,FC Barcelona,Defender,2017-01-24,player_valuations,40000000
2017-04-01,2017,2,4,Jérôme Boateng,P26485,Germany,40,40,#8FE345,,26485,jerome-boateng,Bayern Munich,Defender,2017-02-07,player_valuations,40000000
2017-05-01,2017,2,5,Lionel Messi,P28003,Argentina,120,1,#4D7CFF,,28003,lionel-messi,FC Barcelona,Attack,2017-01-24,player_valuations,120000000
2017-05-01,2017,2,5,Cristiano Ronaldo,P8198,Portugal,100,2,#E34584,,8198,cristiano-ronaldo,Real Madrid,Attack,2017-01-24,player_valuations,100000000
2017-05-01,2017,2,5,Neymar,P68290,Brazil,100,3,#B1E345,,68290,neymar,FC Barcelona,Midfield,2017-01-24,player_valuations,100000000
2017-05-01,2017,2,5,Gareth Bale,P39381,Wales,90,4,#62F0D0,,39381,gareth-bale,Real Madrid,Attack,2017-01-24,player_valuations,90000000
2017-05-01,2017,2,5,Luis Suárez,P44352,Uruguay,90,5,#77C8FF,,44352,luis-suarez,FC Barcelona,Attack,2017-01-24,player_valuations,90000000
2017-05-01,2017,2,5,Antoine Griezmann,P125781,France,80,6,#77C8FF,,125781,antoine-griezmann,Atlético de Madrid,Attack,2017-01-24,player_valuations,80000000
2017-05-01,2017,2,5,Paul Pogba,P122153,France,80,7,#E34584,,122153,paul-pogba,Manchester United,Midfield,2017-02-20,player_valuations,80000000
2017-05-01,2017,2,5,Robert Lewandowski,P38253,Poland,80,8,#6EC6FF,,38253,robert-lewandowski,Bayern Munich,Attack,2017-02-07,player_valuations,80000000
2017-05-01,2017,2,5,Gonzalo Higuaín,P39153,Argentina,75,9,#E34599,,39153,gonzalo-higuain,Juventus FC,Attack,2017-01-02,player_valuations,75000000
2017-05-01,2017,2,5,Eden Hazard,P50202,Belgium,70,10,#6EC6FF,,50202,eden-hazard,Chelsea FC,Attack,2017-02-20,player_valuations,70000000
2017-05-01,2017,2,5,Alexis Sánchez,P40433,Chile,65,11,#45A1E3,,40433,alexis-sanchez,Arsenal FC,Attack,2017-02-20,player_valuations,65000000
2017-05-01,2017,2,5,Kevin De Bruyne,P88755,Belgium,65,12,#E34599,,88755,kevin-de-bruyne,Manchester City,Midfield,2017-02-20,player_valuations,65000000
2017-05-01,2017,2,5,Pierre-Emerick Aubameyang,P58864,Gabon,65,13,#FF74B8,,58864,pierre-emerick-aubameyang,Borussia Dortmund,Attack,2017-02-07,player_valuations,65000000
2017-05-01,2017,2,5,Sergio Agüero,P26399,Argentina,65,14,#2F80ED,,26399,sergio-aguero,Manchester City,Attack,2017-02-20,player_valuations,65000000
2017-05-01,2017,2,5,Karim Benzema,P18922,France,60,15,#E37F45,,18922,karim-benzema,Real Madrid,Attack,2017-01-24,player_valuations,60000000
2017-05-01,2017,2,5,Sergio Busquets,P65230,Spain,60,16,#FF9D66,,65230,sergio-busquets,FC Barcelona,Midfield,2017-01-24,player_valuations,60000000
2017-05-01,2017,2,5,Thomas Müller,P58358,Germany,60,17,#B98CFF,,58358,thomas-muller,Bayern Munich,Attack,2017-02-07,player_valuations,60000000
2017-05-01,2017,2,5,Toni Kroos,P31909,Germany,60,18,#45E372,,31909,toni-kroos,Real Madrid,Midfield,2017-01-24,player_valuations,60000000
2017-05-01,2017,2,5,Koke,P74229,Spain,55,19,#FF8A3D,,74229,koke,Atlético de Madrid,Midfield,2017-01-24,player_valuations,55000000
2017-05-01,2017,2,5,Ángel Di María,P45320,Argentina,50,20,#52A7FF,,45320,angel-di-maria,Paris Saint-Germain,Attack,2017-01-16,player_valuations,50000000
2017-05-01,2017,2,5,Diego Costa,P44779,Spain,50,21,#E37445,,44779,diego-costa,Chelsea FC,Attack,2017-02-20,player_valuations,50000000
2017-05-01,2017,2,5,Harry Kane,P132098,England,50,22,#E3A445,,132098,harry-kane,Tottenham Hotspur,Attack,2017-02-20,player_valuations,50000000
2017-05-01,2017,2,5,James Rodríguez,P88103,Colombia,50,23,#45A1E3,,88103,james-rodriguez,Real Madrid,Midfield,2017-01-24,player_valuations,50000000
2017-05-01,2017,2,5,Mauro Icardi,P68863,Argentina,50,24,#8FE345,,68863,mauro-icardi,Inter Milan,Attack,2017-03-28,player_valuations,50000000
