year,name,code,iso2,region,income_group,value_usd,value_million_usd,value_trillion_usd,rank,color,source,indicator,source_url
2010,Japan,JPN,JP,East Asia & Pacific,High income,3827774200000,3827774.20,3.827774,3,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,"Hong Kong SAR, China",HKG,HK,East Asia & Pacific,High income,2711316160000,2711316.16,2.711316,4,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,United Kingdom,GBR,GB,Europe & Central Asia,High income,2686880880000,2686880.88,2.686881,5,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Canada,CAN,CA,North America,High income,2171194840000,2171194.84,2.171195,6,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,France,FRA,FR,Europe & Central Asia,High income,1911515390000,1911515.39,1.911515,7,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,India,IND,IN,South Asia,Lower middle income,1762461862598.93,1762461.86,1.762462,8,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Brazil,BRA,BR,Latin America & Caribbean,Upper middle income,1545565660000,1545565.66,1.545566,9,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Australia,AUS,AU,East Asia & Pacific,High income,1454490570000,1454490.57,1.454491,10,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Germany,DEU,DE,Europe & Central Asia,High income,1429719050000,1429719.05,1.429719,11,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Switzerland,CHE,CH,Europe & Central Asia,High income,1229356540000,1229356.54,1.229357,12,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Spain,ESP,ES,Europe & Central Asia,High income,1171624980000,1171624.98,1.171625,13,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,"Korea, Rep.",KOR,KR,East Asia & Pacific,High income,1091911460000,1091911.46,1.091911,14,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Russian Federation,RUS,RU,Europe & Central Asia,High income,951295570000,951295.57,0.951296,15,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,925007150000,925007.15,0.925007,16,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Netherlands,NLD,NL,Europe & Central Asia,High income,661099200000,661099.20,0.661099,17,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Singapore,SGP,SG,East Asia & Pacific,High income,647226410000,647226.41,0.647226,18,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Italy,ITA,IT,Europe & Central Asia,High income,535058930000,535058.93,0.535059,19,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,454345220000,454345.22,0.454345,20,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,408689120000,408689.12,0.408689,21,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,360388100000,360388.10,0.360388,22,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Saudi Arabia,SAU,SA,"Middle East, North Africa, Afghanistan & Pakistan",High income,353409590000,353409.59,0.353410,23,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Chile,CHL,CL,Latin America & Caribbean,High income,341798880000,341798.88,0.341799,24,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Turkiye,TUR,TR,Europe & Central Asia,Upper middle income,302443140000,302443.14,0.302443,25,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Norway,NOR,NO,Europe & Central Asia,High income,295288300000,295288.30,0.295288,26,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Thailand,THA,TH,East Asia & Pacific,Upper middle income,277731740000,277731.74,0.277732,27,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Belgium,BEL,BE,Europe & Central Asia,High income,268726290000,268726.29,0.268726,28,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Israel,ISR,IL,"Middle East, North Africa, Afghanistan & Pakistan",High income,227614010000,227614.01,0.227614,29,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,208501740000,208501.74,0.208502,30,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Poland,POL,PL,Europe & Central Asia,High income,190705940000,190705.94,0.190706,31,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,157320500000,157320.50,0.157321,32,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,United Arab Emirates,ARE,AE,"Middle East, North Africa, Afghanistan & Pakistan",High income,131490760000,131490.76,0.131491,33,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Austria,AUT,AT,Europe & Central Asia,High income,126031960000,126031.96,0.126032,34,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Peru,PER,PE,Latin America & Caribbean,Upper middle income,103347480000,103347.48,0.103347,35,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Luxembourg,LUX,LU,Europe & Central Asia,High income,101128520000,101128.52,0.101129,36,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,"Iran, Islamic Rep.",IRN,IR,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,86641520000,86641.52,0.086642,37,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,"Egypt, Arab Rep.",EGY,EG,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,84276830000,84276.83,0.084277,38,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Portugal,PRT,PT,Europe & Central Asia,High income,81996700000,81996.70,0.081997,39,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Morocco,MAR,MA,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,69152110000,69152.11,0.069152,40,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Greece,GRC,GR,Europe & Central Asia,High income,67586420000,67586.42,0.067586,41,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Argentina,ARG,AR,Latin America & Caribbean,Upper middle income,63909790000,63909.79,0.063910,42,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Ireland,IRL,IE,Europe & Central Asia,High income,60368310000,60368.31,0.060368,43,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,50546400000,50546.40,0.050546,44,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Bangladesh,BGD,BD,South Asia,Lower middle income,41616870000,41616.87,0.041617,45,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Ukraine,UKR,UA,Europe & Central Asia,Upper middle income,38897400000,38897.40,0.038897,46,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Pakistan,PAK,PK,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,38007180000,38007.18,0.038007,47,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Viet Nam,VNM,VN,East Asia & Pacific,Lower middle income,36854988297.99,36854.99,0.036855,48,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Jordan,JOR,JO,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,30864420000,30864.42,0.030864,49,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Oman,OMN,OM,"Middle East, North Africa, Afghanistan & Pakistan",High income,28315950000,28315.95,0.028316,50,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Hungary,HUN,HU,Europe & Central Asia,High income,27708410000,27708.41,0.027708,51,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Kazakhstan,KAZ,KZ,Europe & Central Asia,Upper middle income,26672730000,26672.73,0.026673,52,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Croatia,HRV,HR,Europe & Central Asia,High income,25596130000,25596.13,0.025596,53,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Bahrain,BHR,BH,"Middle East, North Africa, Afghanistan & Pakistan",High income,20059730000,20059.73,0.020060,54,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Sri Lanka,LKA,LK,South Asia,Lower middle income,19923860000,19923.86,0.019924,55,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,14460870000,14460.87,0.014461,56,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Romania,ROU,RO,Europe & Central Asia,High income,14200970000,14200.97,0.014201,57,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Lebanon,LBN,LB,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,12697350000,12697.35,0.012697,58,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Papua New Guinea,PNG,PG,East Asia & Pacific,Lower middle income,11027250000,11027.25,0.011027,59,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Tunisia,TUN,TN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,10651710000,10651.71,0.010652,60,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Slovenia,SVN,SI,Europe & Central Asia,High income,9428350000,9428.35,0.009428,61,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Panama,PAN,PA,Latin America & Caribbean,High income,8348000000,8348.00,0.008348,62,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Mauritius,MUS,MU,Sub-Saharan Africa,Upper middle income,7752770000,7752.77,0.007753,63,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Bulgaria,BGR,BG,Europe & Central Asia,High income,7376360000,7376.36,0.007376,64,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Cote d'Ivoire,CIV,CI,Sub-Saharan Africa,Lower middle income,7158120000,7158.12,0.007158,65,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Cyprus,CYP,CY,Europe & Central Asia,High income,6834300000,6834.30,0.006834,66,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Malta,MLT,MT,"Middle East, North Africa, Afghanistan & Pakistan",High income,4193520000,4193.52,0.004194,67,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Slovak Republic,SVK,SK,Europe & Central Asia,High income,4166890000,4166.89,0.004167,68,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Serbia,SRB,RS,Europe & Central Asia,Upper middle income,4158360000,4158.36,0.004158,69,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Jamaica,JAM,JM,Latin America & Caribbean,Upper middle income,3884350000,3884.35,0.003884,70,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Montenegro,MNE,ME,Europe & Central Asia,Upper middle income,3222750000,3222.75,0.003223,71,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Ghana,GHA,GH,Sub-Saharan Africa,Lower middle income,2947690000,2947.69,0.002948,72,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,West Bank and Gaza,PSE,PS,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2449900000,2449.90,0.002450,73,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Barbados,BRB,BB,Latin America & Caribbean,High income,2186550000,2186.55,0.002187,74,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Bermuda,BMU,BM,North America,High income,1534950000,1534.95,0.001535,75,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Costa Rica,CRI,CR,Latin America & Caribbean,High income,1444920000,1444.92,0.001445,76,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Cayman Islands,CYM,KY,Latin America & Caribbean,High income,238000000,238.00,0.000238,77,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Algeria,DZA,DZ,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,105412462.96,105.41,0.000105,78,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2010,Namibia,NAM,NA,Sub-Saharan Africa,Lower middle income,1176270,1.18,0.000001,79,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,United States,USA,US,North America,High income,15640707040000,15640707.04,15.640707,1,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,China,CHN,CN,East Asia & Pacific,Upper middle income,3412108290000,3412108.29,3.412108,2,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Japan,JPN,JP,East Asia & Pacific,High income,3325387760000,3325387.76,3.325388,3,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,United Kingdom,GBR,GB,Europe & Central Asia,High income,2932240870000,2932240.87,2.932241,4,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,"Hong Kong SAR, China",HKG,HK,East Asia & Pacific,High income,2258035200000,2258035.20,2.258035,5,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Canada,CAN,CA,North America,High income,1912871970000,1912871.97,1.912872,6,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,France,FRA,FR,Europe & Central Asia,High income,1553956950000,1553956.95,1.553957,7,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,India,IND,IN,South Asia,Lower middle income,1244598654109.59,1244598.65,1.244599,8,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Brazil,BRA,BR,Latin America & Caribbean,Upper middle income,1228936230000,1228936.23,1.228936,9,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Australia,AUS,AU,East Asia & Pacific,High income,1198187410000,1198187.41,1.198187,10,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Germany,DEU,DE,Europe & Central Asia,High income,1184500160000,1184500.16,1.184500,11,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Switzerland,CHE,CH,Europe & Central Asia,High income,1089519370000,1089519.37,1.089519,12,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Spain,ESP,ES,Europe & Central Asia,High income,1030987550000,1030987.55,1.030988,13,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,"Korea, Rep.",KOR,KR,East Asia & Pacific,High income,996139920000,996139.92,0.996140,14,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,789037130000,789037.13,0.789037,15,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Russian Federation,RUS,RU,Europe & Central Asia,High income,783554770000,783554.77,0.783555,16,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Singapore,SGP,SG,East Asia & Pacific,High income,598272700000,598272.70,0.598273,17,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Netherlands,NLD,NL,Europe & Central Asia,High income,594636520000,594636.52,0.594637,18,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Italy,ITA,IT,Europe & Central Asia,High income,431486430000,431486.43,0.431486,19,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,408689830000,408689.83,0.408690,20,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,395623820000,395623.82,0.395624,21,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,390106890000,390106.89,0.390107,22,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Saudi Arabia,SAU,SA,"Middle East, North Africa, Afghanistan & Pakistan",High income,338873290000,338873.29,0.338873,23,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Chile,CHL,CL,Latin America & Caribbean,High income,270289080000,270289.08,0.270289,24,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Thailand,THA,TH,East Asia & Pacific,Upper middle income,268488820000,268488.82,0.268489,25,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Belgium,BEL,BE,Europe & Central Asia,High income,229320850000,229320.85,0.229321,26,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Norway,NOR,NO,Europe & Central Asia,High income,220936390000,220936.39,0.220936,27,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,201295530000,201295.53,0.201296,28,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Turkiye,TUR,TR,Europe & Central Asia,Upper middle income,197074460000,197074.46,0.197074,29,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,165066420000,165066.42,0.165066,30,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Israel,ISR,IL,"Middle East, North Africa, Afghanistan & Pakistan",High income,156938650000,156938.65,0.156939,31,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Poland,POL,PL,Europe & Central Asia,High income,138244230000,138244.23,0.138244,32,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Ireland,IRL,IE,Europe & Central Asia,High income,108393170000,108393.17,0.108393,33,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,"Iran, Islamic Rep.",IRN,IR,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,107089650000,107089.65,0.107090,34,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,United Arab Emirates,ARE,AE,"Middle East, North Africa, Afghanistan & Pakistan",High income,93726650000,93726.65,0.093727,35,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Austria,AUT,AT,Europe & Central Asia,High income,85269520000,85269.52,0.085270,36,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Peru,PER,PE,Latin America & Caribbean,Upper middle income,81878190000,81878.19,0.081878,37,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
2011,Luxembourg,LUX,LU,Europe & Central Asia,High income,67627420000,67627.42,0.067627,38,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
