year,name,code,iso2,region,income_group,value_usd,value_million_usd,value_trillion_usd,rank,source,indicator,source_url
1994,Oman,OMN,OM,"Middle East, North Africa, Afghanistan & Pakistan",High income,2133000000,2133.00,0.002133,39,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Ghana,GHA,GH,Sub-Saharan Africa,Lower middle income,1899400000,1899.40,0.001899,40,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Jamaica,JAM,JM,Latin America & Caribbean,Upper middle income,1817100000,1817.10,0.001817,41,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Zimbabwe,ZWE,ZW,Sub-Saharan Africa,Lower middle income,1685100000,1685.10,0.001685,42,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Mauritius,MUS,MU,Sub-Saharan Africa,Upper middle income,1321630000,1321.63,0.001322,43,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Bangladesh,BGD,BD,South Asia,Lower middle income,1019900000,1019.90,0.001020,44,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Panama,PAN,PA,Latin America & Caribbean,High income,761600000,761.60,0.000762,45,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Barbados,BRB,BB,Latin America & Caribbean,High income,515100000,515.10,0.000515,46,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Croatia,HRV,HR,Europe & Central Asia,High income,513900000,513.90,0.000514,47,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Eswatini,SWZ,SZ,Sub-Saharan Africa,Lower middle income,338600000,338.60,0.000339,48,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Botswana,BWA,BW,Sub-Saharan Africa,Upper middle income,265300000,265.30,0.000265,49,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Namibia,NAM,NA,Sub-Saharan Africa,Lower middle income,196300000,196.30,0.000196,50,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Bulgaria,BGR,BG,Europe & Central Asia,High income,48300000,48.30,0.000048,51,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Cote d'Ivoire,CIV,CI,Sub-Saharan Africa,Lower middle income,19530000,19.53,0.000020,52,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Afghanistan,AFG,AF,"Middle East, North Africa, Afghanistan & Pakistan",Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Albania,ALB,AL,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Algeria,DZA,DZ,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,American Samoa,ASM,AS,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Andorra,AND,AD,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Angola,AGO,AO,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Antigua and Barbuda,ATG,AG,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Armenia,ARM,AM,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Aruba,ABW,AW,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Azerbaijan,AZE,AZ,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,"Bahamas, The",BHS,BS,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Bahrain,BHR,BH,"Middle East, North Africa, Afghanistan & Pakistan",High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Belarus,BLR,BY,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Belize,BLZ,BZ,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Benin,BEN,BJ,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Bermuda,BMU,BM,North America,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Bhutan,BTN,BT,South Asia,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Bolivia,BOL,BO,Latin America & Caribbean,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Bosnia and Herzegovina,BIH,BA,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Brazil,BRA,BR,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,British Virgin Islands,VGB,VG,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Brunei Darussalam,BRN,BN,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Burkina Faso,BFA,BF,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Burundi,BDI,BI,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Cabo Verde,CPV,CV,Sub-Saharan Africa,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Cambodia,KHM,KH,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Cameroon,CMR,CM,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Cayman Islands,CYM,KY,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Central African Republic,CAF,CF,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Chad,TCD,TD,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Channel Islands,CHI,JG,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,China,CHN,CN,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Comoros,COM,KM,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,"Congo, Dem. Rep.",COD,CD,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,"Congo, Rep.",COG,CG,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Costa Rica,CRI,CR,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Cuba,CUB,CU,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Curacao,CUW,CW,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Cyprus,CYP,CY,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Djibouti,DJI,DJ,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Dominica,DMA,DM,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Dominican Republic,DOM,DO,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,"Egypt, Arab Rep.",EGY,EG,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,El Salvador,SLV,SV,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Equatorial Guinea,GNQ,GQ,Sub-Saharan Africa,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Eritrea,ERI,ER,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Estonia,EST,EE,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Ethiopia,ETH,ET,Sub-Saharan Africa,Not classified,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Faroe Islands,FRO,FO,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Fiji,FJI,FJ,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,French Polynesia,PYF,PF,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Gabon,GAB,GA,Sub-Saharan Africa,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,"Gambia, The",GMB,GM,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Georgia,GEO,GE,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Gibraltar,GIB,GI,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Greece,GRC,GR,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Greenland,GRL,GL,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Grenada,GRD,GD,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Guam,GUM,GU,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Guatemala,GTM,GT,Latin America & Caribbean,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Guinea,GIN,GN,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Guinea-Bissau,GNB,GW,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Guyana,GUY,GY,Latin America & Caribbean,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Haiti,HTI,HT,Latin America & Caribbean,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Honduras,HND,HN,Latin America & Caribbean,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Hungary,HUN,HU,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Iceland,ISL,IS,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,India,IND,IN,South Asia,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Iraq,IRQ,IQ,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Ireland,IRL,IE,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Isle of Man,IMN,IM,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Jordan,JOR,JO,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Kazakhstan,KAZ,KZ,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Kiribati,KIR,KI,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,"Korea, Dem. People's Rep.",PRK,KP,East Asia & Pacific,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Kosovo,XKX,XK,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Kyrgyz Republic,KGZ,KG,Europe & Central Asia,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Lao PDR,LAO,LA,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Latvia,LVA,LV,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Lebanon,LBN,LB,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Lesotho,LSO,LS,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Liberia,LBR,LR,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Libya,LBY,LY,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Liechtenstein,LIE,LI,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Lithuania,LTU,LT,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,"Macao SAR, China",MAC,MO,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Madagascar,MDG,MG,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Malawi,MWI,MW,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Maldives,MDV,MV,South Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Mali,MLI,ML,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Malta,MLT,MT,"Middle East, North Africa, Afghanistan & Pakistan",High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Marshall Islands,MHL,MH,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Mauritania,MRT,MR,Sub-Saharan Africa,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,"Micronesia, Fed. Sts.",FSM,FM,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Moldova,MDA,MD,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Monaco,MCO,MC,Europe & Central Asia,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Mongolia,MNG,MN,East Asia & Pacific,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Montenegro,MNE,ME,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Morocco,MAR,MA,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Mozambique,MOZ,MZ,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Myanmar,MMR,MM,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Nauru,NRU,NR,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Nepal,NPL,NP,South Asia,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,New Caledonia,NCL,NC,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Nicaragua,NIC,NI,Latin America & Caribbean,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Niger,NER,NE,Sub-Saharan Africa,Low income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,North Macedonia,MKD,MK,Europe & Central Asia,Upper middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Northern Mariana Islands,MNP,MP,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Palau,PLW,PW,East Asia & Pacific,High income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1994,Papua New Guinea,PNG,PG,East Asia & Pacific,Lower middle income,,0.00,0.000000,,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
