year,name,code,flag,region,currency,value,rank,color,source
2020,Portugal,PRT,🇵🇹,Europe,EUR,0.875506,34,#16A34A,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2020,Slovak Republic,SVK,🇸🇰,Europe,EUR,0.875506,35,#2563EB,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2020,Slovenia,SVN,🇸🇮,Europe,EUR,0.875506,36,#65A30D,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2020,Spain,ESP,🇪🇸,Europe,EUR,0.875506,37,#FBBF24,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2020,United Kingdom,GBR,🇬🇧,Europe,GBP,0.780000,38,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Colombia,COL,🇨🇴,Americas,COP,3744.24,1,#FACC15,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,South Korea,KOR,🇰🇷,Asia,KRW,1143.95,2,#38BDF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Chile,CHL,🇨🇱,Americas,CLP,758.9554,3,#EF4444,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Costa Rica,CRI,🇨🇷,Americas,CRC,620.7847,4,#22C55E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Hungary,HUN,🇭🇺,Europe,HUF,303.1408,5,#EC4899,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Iceland,ISL,🇮🇸,Europe,ISK,126.9889,6,#0EA5E9,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Japan,JPN,🇯🇵,Asia,JPY,109.7543,7,#FB7185,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Czechia,CZE,🇨🇿,Europe,CZK,21.6782,8,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Mexico,MEX,🇲🇽,Americas,MXN,20.2724,9,#2DD4BF,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Turkiye,TUR,🇹🇷,Europe/Asia,TRY,8.850408,10,#A855F7,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Norway,NOR,🇳🇴,Europe,NOK,8.590000,11,#F87171,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Sweden,SWE,🇸🇪,Europe,SEK,8.576567,12,#FDE047,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Denmark,DNK,🇩🇰,Europe,DKK,6.287113,13,#14B8A6,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Poland,POL,🇵🇱,Europe,PLN,3.861917,14,#E11D48,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Israel,ISR,🇮🇱,Middle East,ILS,3.230198,15,#6366F1,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,New Zealand,NZL,🇳🇿,Oceania,NZD,1.413800,16,#7DD3FC,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Australia,AUS,🇦🇺,Oceania,AUD,1.331224,17,#38BDF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Canada,CAN,🇨🇦,Americas,CAD,1.253877,18,#60A5FA,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,United States,USA,🇺🇸,Americas,USD,1.000000,19,#22D3EE,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Switzerland,CHE,🇨🇭,Europe,CHF,0.913846,20,#F87171,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Austria,AUT,🇦🇹,Europe,EUR,0.845494,21,#F43F5E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Belgium,BEL,🇧🇪,Europe,EUR,0.845494,22,#F97316,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Estonia,EST,🇪🇪,Europe,EUR,0.845494,23,#A855F7,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Finland,FIN,🇫🇮,Europe,EUR,0.845494,24,#84CC16,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,France,FRA,🇫🇷,Europe,EUR,0.845494,25,#3B82F6,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Germany,DEU,🇩🇪,Europe,EUR,0.845494,26,#EAB308,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Greece,GRC,🇬🇷,Europe,EUR,0.845494,27,#06B6D4,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Ireland,IRL,🇮🇪,Europe,EUR,0.845494,28,#10B981,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Italy,ITA,🇮🇹,Europe,EUR,0.845494,29,#22C55E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Latvia,LVA,🇱🇻,Europe,EUR,0.845494,30,#DC2626,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Lithuania,LTU,🇱🇹,Europe,EUR,0.845494,31,#F59E0B,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Luxembourg,LUX,🇱🇺,Europe,EUR,0.845494,32,#A3E635,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Netherlands,NLD,🇳🇱,Europe,EUR,0.845494,33,#F97316,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Portugal,PRT,🇵🇹,Europe,EUR,0.845494,34,#16A34A,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Slovak Republic,SVK,🇸🇰,Europe,EUR,0.845494,35,#2563EB,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Slovenia,SVN,🇸🇮,Europe,EUR,0.845494,36,#65A30D,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,Spain,ESP,🇪🇸,Europe,EUR,0.845494,37,#FBBF24,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2021,United Kingdom,GBR,🇬🇧,Europe,GBP,0.727065,38,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Colombia,COL,🇨🇴,Americas,COP,4256.19,1,#FACC15,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,South Korea,KOR,🇰🇷,Asia,KRW,1291.45,2,#38BDF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Chile,CHL,🇨🇱,Americas,CLP,873.3142,3,#EF4444,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Costa Rica,CRI,🇨🇷,Americas,CRC,647.1358,4,#22C55E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Hungary,HUN,🇭🇺,Europe,HUF,372.5958,5,#EC4899,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Iceland,ISL,🇮🇸,Europe,ISK,135.2799,6,#0EA5E9,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Japan,JPN,🇯🇵,Asia,JPY,131.4981,7,#FB7185,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Czechia,CZE,🇨🇿,Europe,CZK,23.3570,8,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Mexico,MEX,🇲🇽,Americas,MXN,20.1273,9,#2DD4BF,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Turkiye,TUR,🇹🇷,Europe/Asia,TRY,16.5489,10,#A855F7,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Sweden,SWE,🇸🇪,Europe,SEK,10.1143,11,#FDE047,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Norway,NOR,🇳🇴,Europe,NOK,9.614167,12,#F87171,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Denmark,DNK,🇩🇰,Europe,DKK,7.076152,13,#14B8A6,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Poland,POL,🇵🇱,Europe,PLN,4.457758,14,#E11D48,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Israel,ISR,🇮🇱,Middle East,ILS,3.359614,15,#6366F1,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,New Zealand,NZL,🇳🇿,Oceania,NZD,1.577183,16,#7DD3FC,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Australia,AUS,🇦🇺,Oceania,AUD,1.441664,17,#38BDF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Canada,CAN,🇨🇦,Americas,CAD,1.301555,18,#60A5FA,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,United States,USA,🇺🇸,Americas,USD,1.000000,19,#22D3EE,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Switzerland,CHE,🇨🇭,Europe,CHF,0.954832,20,#F87171,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Austria,AUT,🇦🇹,Europe,EUR,0.949624,21,#F43F5E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Belgium,BEL,🇧🇪,Europe,EUR,0.949624,22,#F97316,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Estonia,EST,🇪🇪,Europe,EUR,0.949624,23,#A855F7,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Finland,FIN,🇫🇮,Europe,EUR,0.949624,24,#84CC16,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,France,FRA,🇫🇷,Europe,EUR,0.949624,25,#3B82F6,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Germany,DEU,🇩🇪,Europe,EUR,0.949624,26,#EAB308,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Greece,GRC,🇬🇷,Europe,EUR,0.949624,27,#06B6D4,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Ireland,IRL,🇮🇪,Europe,EUR,0.949624,28,#10B981,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Italy,ITA,🇮🇹,Europe,EUR,0.949624,29,#22C55E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Latvia,LVA,🇱🇻,Europe,EUR,0.949624,30,#DC2626,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Lithuania,LTU,🇱🇹,Europe,EUR,0.949624,31,#F59E0B,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Luxembourg,LUX,🇱🇺,Europe,EUR,0.949624,32,#A3E635,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Netherlands,NLD,🇳🇱,Europe,EUR,0.949624,33,#F97316,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Portugal,PRT,🇵🇹,Europe,EUR,0.949624,34,#16A34A,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Slovak Republic,SVK,🇸🇰,Europe,EUR,0.949624,35,#2563EB,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Slovenia,SVN,🇸🇮,Europe,EUR,0.949624,36,#65A30D,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,Spain,ESP,🇪🇸,Europe,EUR,0.949624,37,#FBBF24,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2022,United Kingdom,GBR,🇬🇧,Europe,GBP,0.811302,38,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Colombia,COL,🇨🇴,Americas,COP,4325.95,1,#FACC15,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,South Korea,KOR,🇰🇷,Asia,KRW,1305.66,2,#38BDF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Chile,CHL,🇨🇱,Americas,CLP,840.0665,3,#EF4444,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Costa Rica,CRI,🇨🇷,Americas,CRC,544.0508,4,#22C55E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Hungary,HUN,🇭🇺,Europe,HUF,353.0883,5,#EC4899,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Japan,JPN,🇯🇵,Asia,JPY,140.4911,6,#FB7185,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Iceland,ISL,🇮🇸,Europe,ISK,137.9430,7,#0EA5E9,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Turkiye,TUR,🇹🇷,Europe/Asia,TRY,23.7386,8,#A855F7,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Czechia,CZE,🇨🇿,Europe,CZK,22.1981,9,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Mexico,MEX,🇲🇽,Americas,MXN,17.7587,10,#2DD4BF,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Sweden,SWE,🇸🇪,Europe,SEK,10.6102,11,#FDE047,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Norway,NOR,🇳🇴,Europe,NOK,10.5633,12,#F87171,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Denmark,DNK,🇩🇰,Europe,DKK,6.889703,13,#14B8A6,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Poland,POL,🇵🇱,Europe,PLN,4.203667,14,#E11D48,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Israel,ISR,🇮🇱,Middle East,ILS,3.667375,15,#6366F1,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,New Zealand,NZL,🇳🇿,Oceania,NZD,1.628433,16,#7DD3FC,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Australia,AUS,🇦🇺,Oceania,AUD,1.505191,17,#38BDF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Canada,CAN,🇨🇦,Americas,CAD,1.349909,18,#60A5FA,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,United States,USA,🇺🇸,Americas,USD,1.000000,19,#22D3EE,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Austria,AUT,🇦🇹,Europe,EUR,0.924840,20,#F43F5E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Belgium,BEL,🇧🇪,Europe,EUR,0.924840,21,#F97316,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Estonia,EST,🇪🇪,Europe,EUR,0.924840,22,#A855F7,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Finland,FIN,🇫🇮,Europe,EUR,0.924840,23,#84CC16,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,France,FRA,🇫🇷,Europe,EUR,0.924840,24,#3B82F6,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Germany,DEU,🇩🇪,Europe,EUR,0.924840,25,#EAB308,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Greece,GRC,🇬🇷,Europe,EUR,0.924840,26,#06B6D4,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Ireland,IRL,🇮🇪,Europe,EUR,0.924840,27,#10B981,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Italy,ITA,🇮🇹,Europe,EUR,0.924840,28,#22C55E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Latvia,LVA,🇱🇻,Europe,EUR,0.924840,29,#DC2626,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Lithuania,LTU,🇱🇹,Europe,EUR,0.924840,30,#F59E0B,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Luxembourg,LUX,🇱🇺,Europe,EUR,0.924840,31,#A3E635,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Netherlands,NLD,🇳🇱,Europe,EUR,0.924840,32,#F97316,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Portugal,PRT,🇵🇹,Europe,EUR,0.924840,33,#16A34A,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Slovak Republic,SVK,🇸🇰,Europe,EUR,0.924840,34,#2563EB,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Slovenia,SVN,🇸🇮,Europe,EUR,0.924840,35,#65A30D,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Spain,ESP,🇪🇸,Europe,EUR,0.924840,36,#FBBF24,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,Switzerland,CHE,🇨🇭,Europe,CHF,0.898490,37,#F87171,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2023,United Kingdom,GBR,🇬🇧,Europe,GBP,0.804539,38,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Colombia,COL,🇨🇴,Americas,COP,4074.43,1,#FACC15,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,South Korea,KOR,🇰🇷,Asia,KRW,1363.38,2,#38BDF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Chile,CHL,🇨🇱,Americas,CLP,943.5722,3,#EF4444,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Costa Rica,CRI,🇨🇷,Americas,CRC,515.1098,4,#22C55E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Hungary,HUN,🇭🇺,Europe,HUF,365.6908,5,#EC4899,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Japan,JPN,🇯🇵,Asia,JPY,151.3663,6,#FB7185,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Iceland,ISL,🇮🇸,Europe,ISK,137.9580,7,#0EA5E9,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Turkiye,TUR,🇹🇷,Europe/Asia,TRY,32.8059,8,#A855F7,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Czechia,CZE,🇨🇿,Europe,CZK,23.2168,9,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Mexico,MEX,🇲🇽,Americas,MXN,18.3049,10,#2DD4BF,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Norway,NOR,🇳🇴,Europe,NOK,10.7458,11,#F87171,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Sweden,SWE,🇸🇪,Europe,SEK,10.5676,12,#FDE047,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Denmark,DNK,🇩🇰,Europe,DKK,6.894481,13,#14B8A6,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Poland,POL,🇵🇱,Europe,PLN,3.980783,14,#E11D48,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Israel,ISR,🇮🇱,Middle East,ILS,3.699720,15,#6366F1,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,New Zealand,NZL,🇳🇿,Oceania,NZD,1.652308,16,#7DD3FC,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Australia,AUS,🇦🇺,Oceania,AUD,1.515358,17,#38BDF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Canada,CAN,🇨🇦,Americas,CAD,1.369360,18,#60A5FA,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,United States,USA,🇺🇸,Americas,USD,1.000000,19,#22D3EE,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Austria,AUT,🇦🇹,Europe,EUR,0.923890,20,#F43F5E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Belgium,BEL,🇧🇪,Europe,EUR,0.923890,21,#F97316,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Estonia,EST,🇪🇪,Europe,EUR,0.923890,22,#A855F7,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Finland,FIN,🇫🇮,Europe,EUR,0.923890,23,#84CC16,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,France,FRA,🇫🇷,Europe,EUR,0.923890,24,#3B82F6,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Germany,DEU,🇩🇪,Europe,EUR,0.923890,25,#EAB308,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Greece,GRC,🇬🇷,Europe,EUR,0.923890,26,#06B6D4,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Ireland,IRL,🇮🇪,Europe,EUR,0.923890,27,#10B981,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Italy,ITA,🇮🇹,Europe,EUR,0.923890,28,#22C55E,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Latvia,LVA,🇱🇻,Europe,EUR,0.923890,29,#DC2626,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Lithuania,LTU,🇱🇹,Europe,EUR,0.923890,30,#F59E0B,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Luxembourg,LUX,🇱🇺,Europe,EUR,0.923890,31,#A3E635,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Netherlands,NLD,🇳🇱,Europe,EUR,0.923890,32,#F97316,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Portugal,PRT,🇵🇹,Europe,EUR,0.923890,33,#16A34A,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Slovak Republic,SVK,🇸🇰,Europe,EUR,0.923890,34,#2563EB,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Slovenia,SVN,🇸🇮,Europe,EUR,0.923890,35,#65A30D,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Spain,ESP,🇪🇸,Europe,EUR,0.923890,36,#FBBF24,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,Switzerland,CHE,🇨🇭,Europe,CHF,0.880441,37,#F87171,"World Bank PA.NUS.FCRF, annual average official exchange rate"
2024,United Kingdom,GBR,🇬🇧,Europe,GBP,0.782415,38,#818CF8,"World Bank PA.NUS.FCRF, annual average official exchange rate"
