date,year,quarter,month,name,code,region,value,rank,color,flag,worldCupWins
2017-06-01,2017,2,06,Brazil,BRA,CONMEBOL,1715,1,#FFE45C,BRA,5
2017-06-01,2017,2,06,Argentina,ARG,CONMEBOL,1626,2,#6EC6FF,ARG,3
2017-06-01,2017,2,06,Germany,GER,UEFA,1511,3,#FFCC33,GER,4
2017-06-01,2017,2,06,Chile,CHI,CONMEBOL,1422,4,#8FE345,CHI,0
2017-06-01,2017,2,06,Colombia,COL,CONMEBOL,1366,5,#FFD84D,COL,0
2017-06-01,2017,2,06,France,FRA,UEFA,1332,6,#4D7CFF,FRA,2
2017-06-01,2017,2,06,Belgium,BEL,UEFA,1292,7,#FFE15A,BEL,0
2017-06-01,2017,2,06,Portugal,POR,UEFA,1267,8,#34D399,POR,0
2017-09-14,2017,3,09,Germany,GER,UEFA,1606,1,#FFCC33,GER,4
2017-09-14,2017,3,09,Brazil,BRA,CONMEBOL,1590,2,#FFE45C,BRA,5
2017-09-14,2017,3,09,Portugal,POR,UEFA,1386,3,#34D399,POR,0
2017-09-14,2017,3,09,Argentina,ARG,CONMEBOL,1325,4,#6EC6FF,ARG,3
2017-09-14,2017,3,09,Belgium,BEL,UEFA,1265,5,#FFE15A,BEL,0
2017-09-14,2017,3,09,Poland,POL,UEFA,1250,6,#45A1E3,POL,0
2017-09-14,2017,3,09,Switzerland,SUI,UEFA,1210,7,#E39745,SUI,0
2017-09-14,2017,3,09,France,FRA,UEFA,1208,8,#4D7CFF,FRA,2
2017-12-21,2017,4,12,Germany,GER,UEFA,1602,1,#FFCC33,GER,4
2017-12-21,2017,4,12,Brazil,BRA,CONMEBOL,1483,2,#FFE45C,BRA,5
2017-12-21,2017,4,12,Portugal,POR,UEFA,1358,3,#34D399,POR,0
2017-12-21,2017,4,12,Argentina,ARG,CONMEBOL,1348,4,#6EC6FF,ARG,3
2017-12-21,2017,4,12,Belgium,BEL,UEFA,1325,5,#FFE15A,BEL,0
2017-12-21,2017,4,12,Spain,ESP,UEFA,1231,6,#FF4B3E,ESP,1
2017-12-21,2017,4,12,Poland,POL,UEFA,1209,7,#45A1E3,POL,0
2017-12-21,2017,4,12,Switzerland,SUI,UEFA,1190,8,#E39745,SUI,0
2018-03-15,2018,1,03,Germany,GER,UEFA,1609,1,#FFCC33,GER,4
2018-03-15,2018,1,03,Brazil,BRA,CONMEBOL,1489,2,#FFE45C,BRA,5
2018-03-15,2018,1,03,Portugal,POR,UEFA,1360,3,#34D399,POR,0
2018-03-15,2018,1,03,Argentina,ARG,CONMEBOL,1359,4,#6EC6FF,ARG,3
2018-03-15,2018,1,03,Belgium,BEL,UEFA,1337,5,#FFE15A,BEL,0
2018-03-15,2018,1,03,Poland,POL,UEFA,1228,6,#45A1E3,POL,0
2018-03-15,2018,1,03,Spain,ESP,UEFA,1228,6,#FF4B3E,ESP,1
2018-03-15,2018,1,03,Switzerland,SUI,UEFA,1197,8,#E39745,SUI,0
2018-06-07,2018,2,06,Germany,GER,UEFA,1558,1,#FFCC33,GER,4
2018-06-07,2018,2,06,Brazil,BRA,CONMEBOL,1431,2,#FFE45C,BRA,5
2018-06-07,2018,2,06,Belgium,BEL,UEFA,1298,3,#FFE15A,BEL,0
2018-06-07,2018,2,06,Portugal,POR,UEFA,1274,4,#34D399,POR,0
2018-06-07,2018,2,06,Argentina,ARG,CONMEBOL,1241,5,#6EC6FF,ARG,3
2018-06-07,2018,2,06,Switzerland,SUI,UEFA,1199,6,#E39745,SUI,0
2018-06-07,2018,2,06,France,FRA,UEFA,1198,7,#4D7CFF,FRA,2
2018-06-07,2018,2,06,Poland,POL,UEFA,1183,8,#45A1E3,POL,0
2018-09-20,2018,3,09,France,FRA,UEFA,1729,1,#4D7CFF,FRA,2
2018-09-20,2018,3,09,Belgium,BEL,UEFA,1729,1,#FFE15A,BEL,0
2018-09-20,2018,3,09,Brazil,BRA,CONMEBOL,1663,3,#FFE45C,BRA,5
2018-09-20,2018,3,09,Croatia,CRO,UEFA,1634,4,#FF5D5D,CRO,0
2018-09-20,2018,3,09,Uruguay,URU,CONMEBOL,1632,5,#77C8FF,URU,2
2018-09-20,2018,3,09,England,ENG,UEFA,1612,6,#F7F7F7,ENG,1
2018-09-20,2018,3,09,Portugal,POR,UEFA,1606,7,#34D399,POR,0
2018-09-20,2018,3,09,Switzerland,SUI,UEFA,1598,8,#E39745,SUI,0
2018-12-20,2018,4,12,Belgium,BEL,UEFA,1727,1,#FFE15A,BEL,0
2018-12-20,2018,4,12,France,FRA,UEFA,1726,2,#4D7CFF,FRA,2
2018-12-20,2018,4,12,Brazil,BRA,CONMEBOL,1676,3,#FFE45C,BRA,5
2018-12-20,2018,4,12,Croatia,CRO,UEFA,1634,4,#FF5D5D,CRO,0
2018-12-20,2018,4,12,England,ENG,UEFA,1631,5,#F7F7F7,ENG,1
2018-12-20,2018,4,12,Portugal,POR,UEFA,1614,6,#34D399,POR,0
2018-12-20,2018,4,12,Uruguay,URU,CONMEBOL,1609,7,#77C8FF,URU,2
2018-12-20,2018,4,12,Switzerland,SUI,UEFA,1599,8,#E39745,SUI,0
2019-02-07,2019,1,02,Belgium,BEL,UEFA,1727,1,#FFE15A,BEL,0
2019-02-07,2019,1,02,France,FRA,UEFA,1726,2,#4D7CFF,FRA,2
2019-02-07,2019,1,02,Brazil,BRA,CONMEBOL,1676,3,#FFE45C,BRA,5
2019-02-07,2019,1,02,Croatia,CRO,UEFA,1634,4,#FF5D5D,CRO,0
2019-02-07,2019,1,02,England,ENG,UEFA,1631,5,#F7F7F7,ENG,1
2019-02-07,2019,1,02,Portugal,POR,UEFA,1614,6,#34D399,POR,0
2019-02-07,2019,1,02,Uruguay,URU,CONMEBOL,1609,7,#77C8FF,URU,2
2019-02-07,2019,1,02,Switzerland,SUI,UEFA,1599,8,#E39745,SUI,0
2019-06-14,2019,2,06,Belgium,BEL,UEFA,1746,1,#FFE15A,BEL,0
2019-06-14,2019,2,06,France,FRA,UEFA,1718,2,#4D7CFF,FRA,2
2019-06-14,2019,2,06,Brazil,BRA,CONMEBOL,1681,3,#FFE45C,BRA,5
2019-06-14,2019,2,06,England,ENG,UEFA,1652,4,#F7F7F7,ENG,1
2019-06-14,2019,2,06,Portugal,POR,UEFA,1631,5,#34D399,POR,0
2019-06-14,2019,2,06,Croatia,CRO,UEFA,1625,6,#FF5D5D,CRO,0
2019-06-14,2019,2,06,Spain,ESP,UEFA,1617,7,#FF4B3E,ESP,1
2019-06-14,2019,2,06,Uruguay,URU,CONMEBOL,1615,8,#77C8FF,URU,2
2019-09-19,2019,3,09,Belgium,BEL,UEFA,1752,1,#FFE15A,BEL,0
2019-09-19,2019,3,09,France,FRA,UEFA,1725,2,#4D7CFF,FRA,2
2019-09-19,2019,3,09,Brazil,BRA,CONMEBOL,1719,3,#FFE45C,BRA,5
2019-09-19,2019,3,09,England,ENG,UEFA,1662,4,#F7F7F7,ENG,1
2019-09-19,2019,3,09,Portugal,POR,UEFA,1643,5,#34D399,POR,0
2019-09-19,2019,3,09,Uruguay,URU,CONMEBOL,1639,6,#77C8FF,URU,2
2019-09-19,2019,3,09,Spain,ESP,UEFA,1631,7,#FF4B3E,ESP,1
2019-09-19,2019,3,09,Croatia,CRO,UEFA,1625,8,#FF5D5D,CRO,0
2019-12-19,2019,4,12,Belgium,BEL,UEFA,1765,1,#FFE15A,BEL,0
2019-12-19,2019,4,12,France,FRA,UEFA,1733,2,#4D7CFF,FRA,2
2019-12-19,2019,4,12,Brazil,BRA,CONMEBOL,1712,3,#FFE45C,BRA,5
2019-12-19,2019,4,12,England,ENG,UEFA,1661,4,#F7F7F7,ENG,1
2019-12-19,2019,4,12,Uruguay,URU,CONMEBOL,1645,5,#77C8FF,URU,2
2019-12-19,2019,4,12,Croatia,CRO,UEFA,1642,6,#FF5D5D,CRO,0
2019-12-19,2019,4,12,Portugal,POR,UEFA,1639,7,#34D399,POR,0
2019-12-19,2019,4,12,Spain,ESP,UEFA,1636,8,#FF4B3E,ESP,1
2020-02-20,2020,1,02,Belgium,BEL,UEFA,1765,1,#FFE15A,BEL,0
2020-02-20,2020,1,02,France,FRA,UEFA,1733,2,#4D7CFF,FRA,2
2020-02-20,2020,1,02,Brazil,BRA,CONMEBOL,1712,3,#FFE45C,BRA,5
2020-02-20,2020,1,02,England,ENG,UEFA,1661,4,#F7F7F7,ENG,1
2020-02-20,2020,1,02,Uruguay,URU,CONMEBOL,1645,5,#77C8FF,URU,2
2020-02-20,2020,1,02,Croatia,CRO,UEFA,1642,6,#FF5D5D,CRO,0
2020-02-20,2020,1,02,Portugal,POR,UEFA,1639,7,#34D399,POR,0
2020-02-20,2020,1,02,Spain,ESP,UEFA,1636,8,#FF4B3E,ESP,1
2020-06-11,2020,2,06,Belgium,BEL,UEFA,1765,1,#FFE15A,BEL,0
2020-06-11,2020,2,06,France,FRA,UEFA,1733,2,#4D7CFF,FRA,2
2020-06-11,2020,2,06,Brazil,BRA,CONMEBOL,1712,3,#FFE45C,BRA,5
2020-06-11,2020,2,06,England,ENG,UEFA,1661,4,#F7F7F7,ENG,1
2020-06-11,2020,2,06,Uruguay,URU,CONMEBOL,1645,5,#77C8FF,URU,2
2020-06-11,2020,2,06,Croatia,CRO,UEFA,1642,6,#FF5D5D,CRO,0
2020-06-11,2020,2,06,Portugal,POR,UEFA,1639,7,#34D399,POR,0
2020-06-11,2020,2,06,Spain,ESP,UEFA,1636,8,#FF4B3E,ESP,1
2020-09-17,2020,3,09,Belgium,BEL,UEFA,1773,1,#FFE15A,BEL,0
2020-09-17,2020,3,09,France,FRA,UEFA,1744,2,#4D7CFF,FRA,2
2020-09-17,2020,3,09,Brazil,BRA,CONMEBOL,1712,3,#FFE45C,BRA,5
2020-09-17,2020,3,09,England,ENG,UEFA,1664,4,#F7F7F7,ENG,1
2020-09-17,2020,3,09,Portugal,POR,UEFA,1653,5,#34D399,POR,0
2020-09-17,2020,3,09,Uruguay,URU,CONMEBOL,1645,6,#77C8FF,URU,2
2020-09-17,2020,3,09,Spain,ESP,UEFA,1642,7,#FF4B3E,ESP,1
2020-09-17,2020,3,09,Croatia,CRO,UEFA,1628,8,#FF5D5D,CRO,0
2020-12-10,2020,4,12,Belgium,BEL,UEFA,1780,1,#FFE15A,BEL,0
2020-12-10,2020,4,12,France,FRA,UEFA,1755,2,#4D7CFF,FRA,2
2020-12-10,2020,4,12,Brazil,BRA,CONMEBOL,1743,3,#FFE45C,BRA,5
2020-12-10,2020,4,12,England,ENG,UEFA,1670,4,#F7F7F7,ENG,1
2020-12-10,2020,4,12,Portugal,POR,UEFA,1662,5,#34D399,POR,0
2020-12-10,2020,4,12,Spain,ESP,UEFA,1645,6,#FF4B3E,ESP,1
2020-12-10,2020,4,12,Argentina,ARG,CONMEBOL,1642,7,#6EC6FF,ARG,3
2020-12-10,2020,4,12,Uruguay,URU,CONMEBOL,1639,8,#77C8FF,URU,2
2021-02-18,2021,1,02,Belgium,BEL,UEFA,1780,1,#FFE15A,BEL,0
2021-02-18,2021,1,02,France,FRA,UEFA,1755,2,#4D7CFF,FRA,2
2021-02-18,2021,1,02,Brazil,BRA,CONMEBOL,1743,3,#FFE45C,BRA,5
2021-02-18,2021,1,02,England,ENG,UEFA,1670,4,#F7F7F7,ENG,1
2021-02-18,2021,1,02,Portugal,POR,UEFA,1662,5,#34D399,POR,0
2021-02-18,2021,1,02,Spain,ESP,UEFA,1645,6,#FF4B3E,ESP,1
2021-02-18,2021,1,02,Argentina,ARG,CONMEBOL,1642,7,#6EC6FF,ARG,3
2021-02-18,2021,1,02,Uruguay,URU,CONMEBOL,1639,8,#77C8FF,URU,2
2021-05-27,2021,2,05,Belgium,BEL,UEFA,1783.38,1,#FFE15A,BEL,0
2021-05-27,2021,2,05,France,FRA,UEFA,1757.3,2,#4D7CFF,FRA,2
2021-05-27,2021,2,05,Brazil,BRA,CONMEBOL,1742.65,3,#FFE45C,BRA,5
2021-05-27,2021,2,05,England,ENG,UEFA,1686.78,4,#F7F7F7,ENG,1
2021-05-27,2021,2,05,Portugal,POR,UEFA,1666.12,5,#34D399,POR,0
2021-05-27,2021,2,05,Spain,ESP,UEFA,1648.13,6,#FF4B3E,ESP,1
2021-05-27,2021,2,05,Italy,ITA,UEFA,1642.06,7,#31D07D,ITA,4
2021-05-27,2021,2,05,Argentina,ARG,CONMEBOL,1641.95,8,#6EC6FF,ARG,3
2021-09-16,2021,3,09,Belgium,BEL,UEFA,1832.33,1,#FFE15A,BEL,0
2021-09-16,2021,3,09,Brazil,BRA,CONMEBOL,1811.73,2,#FFE45C,BRA,5
2021-09-16,2021,3,09,England,ENG,UEFA,1755.44,3,#F7F7F7,ENG,1
2021-09-16,2021,3,09,France,FRA,UEFA,1754.31,4,#4D7CFF,FRA,2
2021-09-16,2021,3,09,Italy,ITA,UEFA,1735.73,5,#31D07D,ITA,4
2021-09-16,2021,3,09,Argentina,ARG,CONMEBOL,1725.31,6,#6EC6FF,ARG,3
2021-09-16,2021,3,09,Portugal,POR,UEFA,1674.9,7,#34D399,POR,0
2021-09-16,2021,3,09,Spain,ESP,UEFA,1673.68,8,#FF4B3E,ESP,1
2021-12-23,2021,4,12,Belgium,BEL,UEFA,1828.45,1,#FFE15A,BEL,0
2021-12-23,2021,4,12,Brazil,BRA,CONMEBOL,1826.35,2,#FFE45C,BRA,5
2021-12-23,2021,4,12,France,FRA,UEFA,1786.15,3,#4D7CFF,FRA,2
2021-12-23,2021,4,12,England,ENG,UEFA,1755.52,4,#F7F7F7,ENG,1
2021-12-23,2021,4,12,Argentina,ARG,CONMEBOL,1750.51,5,#6EC6FF,ARG,3
2021-12-23,2021,4,12,Italy,ITA,UEFA,1740.77,6,#31D07D,ITA,4
2021-12-23,2021,4,12,Spain,ESP,UEFA,1704.75,7,#FF4B3E,ESP,1
2021-12-23,2021,4,12,Portugal,POR,UEFA,1660.25,8,#34D399,POR,0
2022-03-31,2022,1,03,Brazil,BRA,CONMEBOL,1832.69,1,#FFE45C,BRA,5
2022-03-31,2022,1,03,Belgium,BEL,UEFA,1827,2,#FFE15A,BEL,0
2022-03-31,2022,1,03,France,FRA,UEFA,1789.85,3,#4D7CFF,FRA,2
2022-03-31,2022,1,03,Argentina,ARG,CONMEBOL,1765.13,4,#6EC6FF,ARG,3
2022-03-31,2022,1,03,England,ENG,UEFA,1761.71,5,#F7F7F7,ENG,1
2022-03-31,2022,1,03,Italy,ITA,UEFA,1723.31,6,#31D07D,ITA,4
2022-03-31,2022,1,03,Spain,ESP,UEFA,1709.19,7,#FF4B3E,ESP,1
2022-03-31,2022,1,03,Portugal,POR,UEFA,1674.78,8,#34D399,POR,0
2022-06-23,2022,2,06,Brazil,BRA,CONMEBOL,1837.56,1,#FFE45C,BRA,5
2022-06-23,2022,2,06,Belgium,BEL,UEFA,1821.92,2,#FFE15A,BEL,0
2022-06-23,2022,2,06,Argentina,ARG,CONMEBOL,1770.65,3,#6EC6FF,ARG,3
2022-06-23,2022,2,06,France,FRA,UEFA,1764.85,4,#4D7CFF,FRA,2
2022-06-23,2022,2,06,England,ENG,UEFA,1737.46,5,#F7F7F7,ENG,1
2022-06-23,2022,2,06,Spain,ESP,UEFA,1716.93,6,#FF4B3E,ESP,1
2022-06-23,2022,2,06,Italy,ITA,UEFA,1713.86,7,#31D07D,ITA,4
2022-06-23,2022,2,06,Netherlands,NED,UEFA,1679.41,8,#FF8A3D,NED,0
2022-08-25,2022,3,08,Brazil,BRA,CONMEBOL,1837.56,1,#FFE45C,BRA,5
2022-08-25,2022,3,08,Belgium,BEL,UEFA,1821.92,2,#FFE15A,BEL,0
2022-08-25,2022,3,08,Argentina,ARG,CONMEBOL,1770.65,3,#6EC6FF,ARG,3
2022-08-25,2022,3,08,France,FRA,UEFA,1764.85,4,#4D7CFF,FRA,2
2022-08-25,2022,3,08,England,ENG,UEFA,1737.46,5,#F7F7F7,ENG,1
2022-08-25,2022,3,08,Spain,ESP,UEFA,1716.93,6,#FF4B3E,ESP,1
2022-08-25,2022,3,08,Italy,ITA,UEFA,1713.86,7,#31D07D,ITA,4
2022-08-25,2022,3,08,Netherlands,NED,UEFA,1679.41,8,#FF8A3D,NED,0
2022-12-22,2022,4,12,Brazil,BRA,CONMEBOL,1840.77,1,#FFE45C,BRA,5
2022-12-22,2022,4,12,Argentina,ARG,CONMEBOL,1838.38,2,#6EC6FF,ARG,3
2022-12-22,2022,4,12,France,FRA,UEFA,1823.39,3,#4D7CFF,FRA,2
2022-12-22,2022,4,12,Belgium,BEL,UEFA,1781.3,4,#FFE15A,BEL,0
2022-12-22,2022,4,12,England,ENG,UEFA,1774.19,5,#F7F7F7,ENG,1
2022-12-22,2022,4,12,Netherlands,NED,UEFA,1740.92,6,#FF8A3D,NED,0
2022-12-22,2022,4,12,Croatia,CRO,UEFA,1727.62,7,#FF5D5D,CRO,0
2022-12-22,2022,4,12,Italy,ITA,UEFA,1723.56,8,#31D07D,ITA,4
2023-06-29,2023,2,06,Argentina,ARG,CONMEBOL,1843.73,1,#6EC6FF,ARG,3
2023-06-29,2023,2,06,France,FRA,UEFA,1843.54,2,#4D7CFF,FRA,2
2023-06-29,2023,2,06,Brazil,BRA,CONMEBOL,1828.27,3,#FFE45C,BRA,5
2023-06-29,2023,2,06,England,ENG,UEFA,1797.39,4,#F7F7F7,ENG,1
2023-06-29,2023,2,06,Belgium,BEL,UEFA,1788.55,5,#FFE15A,BEL,0
2023-06-29,2023,2,06,Croatia,CRO,UEFA,1742.55,6,#FF5D5D,CRO,0
2023-06-29,2023,2,06,Netherlands,NED,UEFA,1731.23,7,#FF8A3D,NED,0
2023-06-29,2023,2,06,Italy,ITA,UEFA,1726.58,8,#31D07D,ITA,4
2023-09-21,2023,3,09,Argentina,ARG,CONMEBOL,1851.41,1,#6EC6FF,ARG,3
2023-09-21,2023,3,09,France,FRA,UEFA,1840.76,2,#4D7CFF,FRA,2
2023-09-21,2023,3,09,Brazil,BRA,CONMEBOL,1837.61,3,#FFE45C,BRA,5
2023-09-21,2023,3,09,England,ENG,UEFA,1794.34,4,#F7F7F7,ENG,1
2023-09-21,2023,3,09,Belgium,BEL,UEFA,1792.64,5,#FFE15A,BEL,0
2023-09-21,2023,3,09,Croatia,CRO,UEFA,1747.83,6,#FF5D5D,CRO,0
2023-09-21,2023,3,09,Netherlands,NED,UEFA,1743.15,7,#FF8A3D,NED,0
2023-09-21,2023,3,09,Portugal,POR,UEFA,1728.58,8,#34D399,POR,0
2023-12-21,2023,4,12,Argentina,ARG,CONMEBOL,1855.2,1,#6EC6FF,ARG,3
2023-12-21,2023,4,12,France,FRA,UEFA,1845.44,2,#4D7CFF,FRA,2
2023-12-21,2023,4,12,England,ENG,UEFA,1800.05,3,#F7F7F7,ENG,1
2023-12-21,2023,4,12,Belgium,BEL,UEFA,1798.46,4,#FFE15A,BEL,0
2023-12-21,2023,4,12,Brazil,BRA,CONMEBOL,1784.09,5,#FFE45C,BRA,5
2023-12-21,2023,4,12,Netherlands,NED,UEFA,1745.48,6,#FF8A3D,NED,0
2023-12-21,2023,4,12,Portugal,POR,UEFA,1745.06,7,#34D399,POR,0
2023-12-21,2023,4,12,Spain,ESP,UEFA,1732.64,8,#FF4B3E,ESP,1
2024-02-15,2024,1,02,Argentina,ARG,CONMEBOL,1855.2,1,#6EC6FF,ARG,3
2024-02-15,2024,1,02,France,FRA,UEFA,1845.44,2,#4D7CFF,FRA,2
2024-02-15,2024,1,02,England,ENG,UEFA,1800.05,3,#F7F7F7,ENG,1
2024-02-15,2024,1,02,Belgium,BEL,UEFA,1798.46,4,#FFE15A,BEL,0
2024-02-15,2024,1,02,Brazil,BRA,CONMEBOL,1784.09,5,#FFE45C,BRA,5
2024-02-15,2024,1,02,Netherlands,NED,UEFA,1745.48,6,#FF8A3D,NED,0
2024-02-15,2024,1,02,Portugal,POR,UEFA,1745.06,7,#34D399,POR,0
2024-02-15,2024,1,02,Spain,ESP,UEFA,1732.64,8,#FF4B3E,ESP,1
2024-06-20,2024,2,06,Argentina,ARG,CONMEBOL,1860.14,1,#6EC6FF,ARG,3
2024-06-20,2024,2,06,France,FRA,UEFA,1837.47,2,#4D7CFF,FRA,2
2024-06-20,2024,2,06,Belgium,BEL,UEFA,1797.98,3,#FFE15A,BEL,0
2024-06-20,2024,2,06,Brazil,BRA,CONMEBOL,1791.85,4,#FFE45C,BRA,5
2024-06-20,2024,2,06,England,ENG,UEFA,1787.88,5,#F7F7F7,ENG,1
2024-06-20,2024,2,06,Portugal,POR,UEFA,1747.04,6,#34D399,POR,0
2024-06-20,2024,2,06,Netherlands,NED,UEFA,1746.66,7,#FF8A3D,NED,0
2024-06-20,2024,2,06,Spain,ESP,UEFA,1729.92,8,#FF4B3E,ESP,1
2024-09-19,2024,3,09,Argentina,ARG,CONMEBOL,1889.02,1,#6EC6FF,ARG,3
2024-09-19,2024,3,09,France,FRA,UEFA,1851.92,2,#4D7CFF,FRA,2
2024-09-19,2024,3,09,Spain,ESP,UEFA,1836.42,3,#FF4B3E,ESP,1
2024-09-19,2024,3,09,England,ENG,UEFA,1817.28,4,#F7F7F7,ENG,1
2024-09-19,2024,3,09,Brazil,BRA,CONMEBOL,1772.02,5,#FFE45C,BRA,5
2024-09-19,2024,3,09,Belgium,BEL,UEFA,1768.14,6,#FFE15A,BEL,0
2024-09-19,2024,3,09,Netherlands,NED,UEFA,1759.95,7,#FF8A3D,NED,0
2024-09-19,2024,3,09,Portugal,POR,UEFA,1752.14,8,#34D399,POR,0
2024-12-19,2024,4,12,Argentina,ARG,CONMEBOL,1867.25,1,#6EC6FF,ARG,3
2024-12-19,2024,4,12,France,FRA,UEFA,1859.78,2,#4D7CFF,FRA,2
2024-12-19,2024,4,12,Spain,ESP,UEFA,1853.27,3,#FF4B3E,ESP,1
2024-12-19,2024,4,12,England,ENG,UEFA,1813.81,4,#F7F7F7,ENG,1
2024-12-19,2024,4,12,Brazil,BRA,CONMEBOL,1775.85,5,#FFE45C,BRA,5
2024-12-19,2024,4,12,Portugal,POR,UEFA,1756.12,6,#34D399,POR,0
2024-12-19,2024,4,12,Netherlands,NED,UEFA,1747.55,7,#FF8A3D,NED,0
2024-12-19,2024,4,12,Belgium,BEL,UEFA,1740.62,8,#FFE15A,BEL,0
2025-04-03,2025,2,04,Argentina,ARG,CONMEBOL,1886.16,1,#6EC6FF,ARG,3
2025-04-03,2025,2,04,Spain,ESP,UEFA,1854.64,2,#FF4B3E,ESP,1
2025-04-03,2025,2,04,France,FRA,UEFA,1852.71,3,#4D7CFF,FRA,2
2025-04-03,2025,2,04,England,ENG,UEFA,1819.2,4,#F7F7F7,ENG,1
2025-04-03,2025,2,04,Brazil,BRA,CONMEBOL,1776.03,5,#FFE45C,BRA,5
2025-04-03,2025,2,04,Netherlands,NED,UEFA,1752.44,6,#FF8A3D,NED,0
2025-04-03,2025,2,04,Portugal,POR,UEFA,1750.08,7,#34D399,POR,0
2025-04-03,2025,2,04,Belgium,BEL,UEFA,1735.75,8,#FFE15A,BEL,0
2025-09-18,2025,3,09,Spain,ESP,UEFA,1875.37,1,#FF4B3E,ESP,1
2025-09-18,2025,3,09,France,FRA,UEFA,1870.92,2,#4D7CFF,FRA,2
2025-09-18,2025,3,09,Argentina,ARG,CONMEBOL,1870.32,3,#6EC6FF,ARG,3
2025-09-18,2025,3,09,England,ENG,UEFA,1820.44,4,#F7F7F7,ENG,1
2025-09-18,2025,3,09,Portugal,POR,UEFA,1779.55,5,#34D399,POR,0
2025-09-18,2025,3,09,Brazil,BRA,CONMEBOL,1761.6,6,#FFE45C,BRA,5
2025-09-18,2025,3,09,Netherlands,NED,UEFA,1754.17,7,#FF8A3D,NED,0
2025-09-18,2025,3,09,Belgium,BEL,UEFA,1739.54,8,#FFE15A,BEL,0
2025-12-19,2025,4,12,Spain,ESP,UEFA,1877.18,1,#FF4B3E,ESP,1
2025-12-19,2025,4,12,Argentina,ARG,CONMEBOL,1873.33,2,#6EC6FF,ARG,3
2025-12-19,2025,4,12,France,FRA,UEFA,1870,3,#4D7CFF,FRA,2
2025-12-19,2025,4,12,England,ENG,UEFA,1834.12,4,#F7F7F7,ENG,1
2025-12-19,2025,4,12,Brazil,BRA,CONMEBOL,1760.46,5,#FFE45C,BRA,5
2025-12-19,2025,4,12,Portugal,POR,UEFA,1760.38,6,#34D399,POR,0
2025-12-19,2025,4,12,Netherlands,NED,UEFA,1756.27,7,#FF8A3D,NED,0
2025-12-19,2025,4,12,Belgium,BEL,UEFA,1730.71,8,#FFE15A,BEL,0
2026-01-19,2026,1,01,Spain,ESP,UEFA,1877.18,1,#FF4B3E,ESP,1
2026-01-19,2026,1,01,Argentina,ARG,CONMEBOL,1873.33,2,#6EC6FF,ARG,3
2026-01-19,2026,1,01,France,FRA,UEFA,1870,3,#4D7CFF,FRA,2
2026-01-19,2026,1,01,England,ENG,UEFA,1834.12,4,#F7F7F7,ENG,1
2026-01-19,2026,1,01,Brazil,BRA,CONMEBOL,1760.46,5,#FFE45C,BRA,5
2026-01-19,2026,1,01,Portugal,POR,UEFA,1760.38,6,#34D399,POR,0
2026-01-19,2026,1,01,Netherlands,NED,UEFA,1756.27,7,#FF8A3D,NED,0
2026-01-19,2026,1,01,Morocco,MAR,CAF,1736.57,8,#45E36A,MAR,0
2026-06-11,2026,2,06,Argentina,ARG,CONMEBOL,1877.27,1,#6EC6FF,ARG,3
2026-06-11,2026,2,06,Spain,ESP,UEFA,1874.71,2,#FF4B3E,ESP,1
2026-06-11,2026,2,06,France,FRA,UEFA,1870.7,3,#4D7CFF,FRA,2
2026-06-11,2026,2,06,England,ENG,UEFA,1828.02,4,#F7F7F7,ENG,1
2026-06-11,2026,2,06,Portugal,POR,UEFA,1767.85,5,#34D399,POR,0
2026-06-11,2026,2,06,Brazil,BRA,CONMEBOL,1765.86,6,#FFE45C,BRA,5
2026-06-11,2026,2,06,Morocco,MAR,CAF,1755.1,7,#45E36A,MAR,0
2026-06-11,2026,2,06,Netherlands,NED,UEFA,1753.57,8,#FF8A3D,NED,0
