date,year,quarter,month,name,code,region,value,rank,color,flag,worldCupWins
1999-07-21,1999,3,07,Portugal,POR,UEFA,682,12,#34D399,POR,0
1999-07-21,1999,3,07,Netherlands,NED,UEFA,680,13,#FF8A3D,NED,0
1999-07-21,1999,3,07,England,ENG,UEFA,672,14,#F7F7F7,ENG,1
1999-07-21,1999,3,07,Sweden,SWE,UEFA,666,15,#97E345,SWE,0
1999-07-21,1999,3,07,Paraguay,PAR,CONMEBOL,647,16,#45E372,PAR,0
1999-07-21,1999,3,07,Denmark,DEN,UEFA,632,17,#5245E3,DEN,0
1999-07-21,1999,3,07,Colombia,COL,CONMEBOL,629,18,#FFD84D,COL,0
1999-07-21,1999,3,07,Morocco,MAR,CAF,626,19,#45E36A,MAR,0
1999-07-21,1999,3,07,Austria,AUT,UEFA,625,20,#E38445,AUT,0
1999-07-21,1999,3,07,Yugoslavia,YUG,UEFA,624,21,#E3A145,YUG,0
1999-07-21,1999,3,07,Chile,CHI,CONMEBOL,618,22,#8FE345,CHI,0
1999-07-21,1999,3,07,Slovakia,SVK,UEFA,613,23,#D9E345,SVK,0
1999-07-21,1999,3,07,Ukraine,UKR,UEFA,611,24,#458FE3,UKR,0
1999-07-21,1999,3,07,Israel,ISR,UEFA,610,25,#99E345,ISR,0
1999-07-21,1999,3,07,Poland,POL,UEFA,607,26,#45A1E3,POL,0
1999-07-21,1999,3,07,Russia,RUS,UEFA,602,27,#45E3AE,RUS,0
1999-07-21,1999,3,07,Tunisia,TUN,CAF,596,28,#A645E3,TUN,0
1999-07-21,1999,3,07,South Africa,RSA,CAF,595,29,#AEE345,RSA,0
1999-07-21,1999,3,07,USA,USA,CONCACAF,594,30,#4DA3FF,USA,0
1999-07-21,1999,3,07,Scotland,SCO,UEFA,592,31,#45B1E3,SCO,0
1999-07-21,1999,3,07,Zambia,ZAM,CAF,589,32,#E37F45,ZAM,0
1999-07-21,1999,3,07,Belgium,BEL,UEFA,587,33,#FFE15A,BEL,0
1999-07-21,1999,3,07,Bulgaria,BUL,UEFA,573,34,#7245E3,BUL,0
1999-07-21,1999,3,07,Greece,GRE,UEFA,568,35,#B445E3,GRE,0
1999-07-21,1999,3,07,Republic of Ireland,IRL,UEFA,567,36,#E3CB45,IRL,0
1999-07-21,1999,3,07,Korea Republic,KOR,AFC,563,37,#9EE345,KOR,0
1999-07-21,1999,3,07,Egypt,EGY,CAF,562,38,#45B1E3,EGY,0
1999-07-21,1999,3,07,Turkey,TUR,UEFA,562,39,#B145E3,TUR,0
1999-07-21,1999,3,07,Saudi Arabia,KSA,AFC,556,40,#45C1E3,KSA,0
1999-08-18,1999,3,08,Brazil,BRA,CONMEBOL,842,1,#FFE45C,BRA,5
1999-08-18,1999,3,08,France,FRA,UEFA,755,2,#4D7CFF,FRA,2
1999-08-18,1999,3,08,Czech Republic,CZE,UEFA,753,3,#2F80ED,CZE,0
1999-08-18,1999,3,08,Italy,ITA,UEFA,720,4,#31D07D,ITA,4
1999-08-18,1999,3,08,Germany,GER,UEFA,718,5,#FFCC33,GER,4
1999-08-18,1999,3,08,Argentina,ARG,CONMEBOL,715,6,#6EC6FF,ARG,3
1999-08-18,1999,3,08,Spain,ESP,UEFA,713,7,#FF4B3E,ESP,1
1999-08-18,1999,3,08,Croatia,CRO,UEFA,712,8,#FF5D5D,CRO,0
1999-08-18,1999,3,08,Mexico,MEX,CONCACAF,709,9,#20C997,MEX,0
1999-08-18,1999,3,08,Romania,ROU,UEFA,694,10,#E34584,ROU,0
1999-08-18,1999,3,08,Norway,NOR,UEFA,689,11,#97E345,NOR,0
1999-08-18,1999,3,08,Portugal,POR,UEFA,679,12,#34D399,POR,0
1999-08-18,1999,3,08,Netherlands,NED,UEFA,669,13,#FF8A3D,NED,0
1999-08-18,1999,3,08,England,ENG,UEFA,665,14,#F7F7F7,ENG,1
1999-08-18,1999,3,08,Sweden,SWE,UEFA,664,15,#97E345,SWE,0
1999-08-18,1999,3,08,Paraguay,PAR,CONMEBOL,647,16,#45E372,PAR,0
1999-08-18,1999,3,08,Denmark,DEN,UEFA,627,17,#5245E3,DEN,0
1999-08-18,1999,3,08,Colombia,COL,CONMEBOL,627,18,#FFD84D,COL,0
1999-08-18,1999,3,08,Morocco,MAR,CAF,625,19,#45E36A,MAR,0
1999-08-18,1999,3,08,Austria,AUT,UEFA,623,20,#E38445,AUT,0
1999-08-18,1999,3,08,USA,USA,CONCACAF,623,21,#4DA3FF,USA,0
1999-08-18,1999,3,08,Yugoslavia,YUG,UEFA,620,22,#E3A145,YUG,0
1999-08-18,1999,3,08,Chile,CHI,CONMEBOL,618,23,#8FE345,CHI,0
1999-08-18,1999,3,08,Slovakia,SVK,UEFA,612,24,#D9E345,SVK,0
1999-08-18,1999,3,08,Ukraine,UKR,UEFA,610,25,#458FE3,UKR,0
1999-08-18,1999,3,08,Israel,ISR,UEFA,609,26,#99E345,ISR,0
1999-08-18,1999,3,08,Poland,POL,UEFA,606,27,#45A1E3,POL,0
1999-08-18,1999,3,08,Russia,RUS,UEFA,598,28,#45E3AE,RUS,0
1999-08-18,1999,3,08,Tunisia,TUN,CAF,594,29,#A645E3,TUN,0
1999-08-18,1999,3,08,South Africa,RSA,CAF,593,30,#AEE345,RSA,0
1999-08-18,1999,3,08,Zambia,ZAM,CAF,590,31,#E37F45,ZAM,0
1999-08-18,1999,3,08,Scotland,SCO,UEFA,588,32,#45B1E3,SCO,0
1999-08-18,1999,3,08,Belgium,BEL,UEFA,581,33,#FFE15A,BEL,0
1999-08-18,1999,3,08,Bulgaria,BUL,UEFA,568,34,#7245E3,BUL,0
1999-08-18,1999,3,08,Egypt,EGY,CAF,567,35,#45B1E3,EGY,0
1999-08-18,1999,3,08,Saudi Arabia,KSA,AFC,567,36,#45C1E3,KSA,0
1999-08-18,1999,3,08,Greece,GRE,UEFA,566,37,#B445E3,GRE,0
1999-08-18,1999,3,08,Republic of Ireland,IRL,UEFA,564,38,#E3CB45,IRL,0
1999-08-18,1999,3,08,Korea Republic,KOR,AFC,561,39,#9EE345,KOR,0
1999-08-18,1999,3,08,Turkey,TUR,UEFA,558,40,#B145E3,TUR,0
1999-09-15,1999,3,09,Brazil,BRA,CONMEBOL,838,1,#FFE45C,BRA,5
1999-09-15,1999,3,09,Czech Republic,CZE,UEFA,772,2,#2F80ED,CZE,0
1999-09-15,1999,3,09,France,FRA,UEFA,766,3,#4D7CFF,FRA,2
1999-09-15,1999,3,09,Spain,ESP,UEFA,757,4,#FF4B3E,ESP,1
1999-09-15,1999,3,09,Germany,GER,UEFA,735,5,#FFCC33,GER,4
1999-09-15,1999,3,09,Croatia,CRO,UEFA,727,6,#FF5D5D,CRO,0
1999-09-15,1999,3,09,Argentina,ARG,CONMEBOL,717,7,#6EC6FF,ARG,3
1999-09-15,1999,3,09,Italy,ITA,UEFA,714,8,#31D07D,ITA,4
1999-09-15,1999,3,09,Norway,NOR,UEFA,712,9,#97E345,NOR,0
1999-09-15,1999,3,09,Mexico,MEX,CONCACAF,709,10,#20C997,MEX,0
1999-09-15,1999,3,09,Romania,ROU,UEFA,709,11,#E34584,ROU,0
1999-09-15,1999,3,09,England,ENG,UEFA,683,12,#F7F7F7,ENG,1
1999-09-15,1999,3,09,Portugal,POR,UEFA,671,13,#34D399,POR,0
1999-09-15,1999,3,09,Netherlands,NED,UEFA,668,14,#FF8A3D,NED,0
1999-09-15,1999,3,09,Sweden,SWE,UEFA,667,15,#97E345,SWE,0
1999-09-15,1999,3,09,Denmark,DEN,UEFA,661,16,#5245E3,DEN,0
1999-09-15,1999,3,09,Yugoslavia,YUG,UEFA,656,17,#E3A145,YUG,0
1999-09-15,1999,3,09,Paraguay,PAR,CONMEBOL,647,18,#45E372,PAR,0
1999-09-15,1999,3,09,Russia,RUS,UEFA,642,19,#45E3AE,RUS,0
1999-09-15,1999,3,09,USA,USA,CONCACAF,621,20,#4DA3FF,USA,0
1999-09-15,1999,3,09,Morocco,MAR,CAF,620,21,#45E36A,MAR,0
1999-09-15,1999,3,09,Slovakia,SVK,UEFA,620,22,#D9E345,SVK,0
1999-09-15,1999,3,09,Colombia,COL,CONMEBOL,619,23,#FFD84D,COL,0
1999-09-15,1999,3,09,Chile,CHI,CONMEBOL,618,24,#8FE345,CHI,0
1999-09-15,1999,3,09,Israel,ISR,UEFA,618,25,#99E345,ISR,0
1999-09-15,1999,3,09,Austria,AUT,UEFA,615,26,#E38445,AUT,0
1999-09-15,1999,3,09,Ukraine,UKR,UEFA,615,27,#458FE3,UKR,0
1999-09-15,1999,3,09,Scotland,SCO,UEFA,606,28,#45B1E3,SCO,0
1999-09-15,1999,3,09,Poland,POL,UEFA,595,29,#45A1E3,POL,0
1999-09-15,1999,3,09,Tunisia,TUN,CAF,593,30,#A645E3,TUN,0
1999-09-15,1999,3,09,South Africa,RSA,CAF,591,31,#AEE345,RSA,0
1999-09-15,1999,3,09,Belgium,BEL,UEFA,589,32,#FFE15A,BEL,0
1999-09-15,1999,3,09,Zambia,ZAM,CAF,582,33,#E37F45,ZAM,0
1999-09-15,1999,3,09,Republic of Ireland,IRL,UEFA,576,34,#E3CB45,IRL,0
1999-09-15,1999,3,09,Turkey,TUR,UEFA,576,35,#B145E3,TUR,0
1999-09-15,1999,3,09,Bulgaria,BUL,UEFA,570,36,#7245E3,BUL,0
1999-09-15,1999,3,09,Greece,GRE,UEFA,568,37,#B445E3,GRE,0
1999-09-15,1999,3,09,Egypt,EGY,CAF,565,38,#45B1E3,EGY,0
1999-09-15,1999,3,09,Saudi Arabia,KSA,AFC,565,39,#45C1E3,KSA,0
1999-09-15,1999,3,09,Korea Republic,KOR,AFC,559,40,#9EE345,KOR,0
1999-10-13,1999,4,10,Brazil,BRA,CONMEBOL,839,1,#FFE45C,BRA,5
1999-10-13,1999,4,10,Czech Republic,CZE,UEFA,771,2,#2F80ED,CZE,0
1999-10-13,1999,4,10,France,FRA,UEFA,768,3,#4D7CFF,FRA,2
1999-10-13,1999,4,10,Spain,ESP,UEFA,767,4,#FF4B3E,ESP,1
1999-10-13,1999,4,10,Germany,GER,UEFA,734,5,#FFCC33,GER,4
1999-10-13,1999,4,10,Croatia,CRO,UEFA,726,6,#FF5D5D,CRO,0
1999-10-13,1999,4,10,Norway,NOR,UEFA,716,7,#97E345,NOR,0
1999-10-13,1999,4,10,Argentina,ARG,CONMEBOL,713,8,#6EC6FF,ARG,3
1999-10-13,1999,4,10,Romania,ROU,UEFA,713,9,#E34584,ROU,0
1999-10-13,1999,4,10,Italy,ITA,UEFA,709,10,#31D07D,ITA,4
1999-10-13,1999,4,10,Mexico,MEX,CONCACAF,709,11,#20C997,MEX,0
1999-10-13,1999,4,10,England,ENG,UEFA,688,12,#F7F7F7,ENG,1
1999-10-13,1999,4,10,Portugal,POR,UEFA,686,13,#34D399,POR,0
1999-10-13,1999,4,10,Sweden,SWE,UEFA,677,14,#97E345,SWE,0
1999-10-13,1999,4,10,Yugoslavia,YUG,UEFA,669,15,#E3A145,YUG,0
1999-10-13,1999,4,10,Netherlands,NED,UEFA,664,16,#FF8A3D,NED,0
1999-10-13,1999,4,10,Denmark,DEN,UEFA,660,17,#5245E3,DEN,0
1999-10-13,1999,4,10,Paraguay,PAR,CONMEBOL,647,18,#45E372,PAR,0
1999-10-13,1999,4,10,Russia,RUS,UEFA,639,19,#45E3AE,RUS,0
1999-10-13,1999,4,10,Scotland,SCO,UEFA,630,20,#45B1E3,SCO,0
1999-10-13,1999,4,10,Slovakia,SVK,UEFA,625,21,#D9E345,SVK,0
1999-10-13,1999,4,10,USA,USA,CONCACAF,621,22,#4DA3FF,USA,0
1999-10-13,1999,4,10,Chile,CHI,CONMEBOL,618,23,#8FE345,CHI,0
1999-10-13,1999,4,10,Ukraine,UKR,UEFA,618,24,#458FE3,UKR,0
1999-10-13,1999,4,10,Austria,AUT,UEFA,616,25,#E38445,AUT,0
1999-10-13,1999,4,10,Colombia,COL,CONMEBOL,616,26,#FFD84D,COL,0
1999-10-13,1999,4,10,Israel,ISR,UEFA,614,27,#99E345,ISR,0
1999-10-13,1999,4,10,Morocco,MAR,CAF,613,28,#45E36A,MAR,0
1999-10-13,1999,4,10,South Africa,RSA,CAF,594,29,#AEE345,RSA,0
1999-10-13,1999,4,10,Greece,GRE,UEFA,591,30,#B445E3,GRE,0
1999-10-13,1999,4,10,Poland,POL,UEFA,591,31,#45A1E3,POL,0
1999-10-13,1999,4,10,Belgium,BEL,UEFA,584,32,#FFE15A,BEL,0
1999-10-13,1999,4,10,Tunisia,TUN,CAF,584,33,#A645E3,TUN,0
1999-10-13,1999,4,10,Zambia,ZAM,CAF,581,34,#E37F45,ZAM,0
1999-10-13,1999,4,10,Republic of Ireland,IRL,UEFA,578,35,#E3CB45,IRL,0
1999-10-13,1999,4,10,Bulgaria,BUL,UEFA,573,36,#7245E3,BUL,0
1999-10-13,1999,4,10,Turkey,TUR,UEFA,568,37,#B145E3,TUR,0
1999-10-13,1999,4,10,Egypt,EGY,CAF,563,38,#45B1E3,EGY,0
1999-10-13,1999,4,10,Saudi Arabia,KSA,AFC,563,39,#45C1E3,KSA,0
1999-10-13,1999,4,10,Korea Republic,KOR,AFC,557,40,#9EE345,KOR,0
1999-11-17,1999,4,11,Brazil,BRA,CONMEBOL,838,1,#FFE45C,BRA,5
1999-11-17,1999,4,11,France,FRA,UEFA,770,2,#4D7CFF,FRA,2
1999-11-17,1999,4,11,Czech Republic,CZE,UEFA,768,3,#2F80ED,CZE,0
1999-11-17,1999,4,11,Spain,ESP,UEFA,758,4,#FF4B3E,ESP,1
1999-11-17,1999,4,11,Germany,GER,UEFA,739,5,#FFCC33,GER,4
1999-11-17,1999,4,11,Croatia,CRO,UEFA,719,6,#FF5D5D,CRO,0
1999-11-17,1999,4,11,Argentina,ARG,CONMEBOL,715,7,#6EC6FF,ARG,3
1999-11-17,1999,4,11,Norway,NOR,UEFA,715,8,#97E345,NOR,0
1999-11-17,1999,4,11,Romania,ROU,UEFA,714,9,#E34584,ROU,0
1999-11-17,1999,4,11,Mexico,MEX,CONCACAF,704,10,#20C997,MEX,0
1999-11-17,1999,4,11,England,ENG,UEFA,703,11,#F7F7F7,ENG,1
1999-11-17,1999,4,11,Italy,ITA,UEFA,697,12,#31D07D,ITA,4
1999-11-17,1999,4,11,Yugoslavia,YUG,UEFA,691,13,#E3A145,YUG,0
1999-11-17,1999,4,11,Denmark,DEN,UEFA,682,14,#5245E3,DEN,0
1999-11-17,1999,4,11,Portugal,POR,UEFA,674,15,#34D399,POR,0
1999-11-17,1999,4,11,Sweden,SWE,UEFA,670,16,#97E345,SWE,0
1999-11-17,1999,4,11,Netherlands,NED,UEFA,656,17,#FF8A3D,NED,0
1999-11-17,1999,4,11,Paraguay,PAR,CONMEBOL,645,18,#45E372,PAR,0
1999-11-17,1999,4,11,Russia,RUS,UEFA,641,19,#45E3AE,RUS,0
1999-11-17,1999,4,11,Slovakia,SVK,UEFA,634,20,#D9E345,SVK,0
1999-11-17,1999,4,11,USA,USA,CONCACAF,623,21,#4DA3FF,USA,0
1999-11-17,1999,4,11,Chile,CHI,CONMEBOL,618,22,#8FE345,CHI,0
1999-11-17,1999,4,11,Scotland,SCO,UEFA,617,23,#45B1E3,SCO,0
1999-11-17,1999,4,11,Morocco,MAR,CAF,611,24,#45E36A,MAR,0
1999-11-17,1999,4,11,Colombia,COL,CONMEBOL,611,25,#FFD84D,COL,0
1999-11-17,1999,4,11,Israel,ISR,UEFA,609,26,#99E345,ISR,0
1999-11-17,1999,4,11,Austria,AUT,UEFA,609,27,#E38445,AUT,0
1999-11-17,1999,4,11,Ukraine,UKR,UEFA,608,28,#458FE3,UKR,0
1999-11-17,1999,4,11,Tunisia,TUN,CAF,597,29,#A645E3,TUN,0
1999-11-17,1999,4,11,Belgium,BEL,UEFA,593,30,#FFE15A,BEL,0
1999-11-17,1999,4,11,South Africa,RSA,CAF,592,31,#AEE345,RSA,0
1999-11-17,1999,4,11,Poland,POL,UEFA,589,32,#45A1E3,POL,0
1999-11-17,1999,4,11,Turkey,TUR,UEFA,584,33,#B145E3,TUR,0
1999-11-17,1999,4,11,Greece,GRE,UEFA,582,34,#B445E3,GRE,0
1999-11-17,1999,4,11,Zambia,ZAM,CAF,576,35,#E37F45,ZAM,0
1999-11-17,1999,4,11,Republic of Ireland,IRL,UEFA,572,36,#E3CB45,IRL,0
1999-11-17,1999,4,11,Bulgaria,BUL,UEFA,571,37,#7245E3,BUL,0
1999-11-17,1999,4,11,Egypt,EGY,CAF,560,38,#45B1E3,EGY,0
1999-11-17,1999,4,11,Saudi Arabia,KSA,AFC,559,39,#45C1E3,KSA,0
1999-11-17,1999,4,11,Trinidad and Tobago,TRI,CONCACAF,554,40,#45E3E1,TRI,0
1999-12-22,1999,4,12,Brazil,BRA,CONMEBOL,839,1,#FFE45C,BRA,5
1999-12-22,1999,4,12,Czech Republic,CZE,UEFA,774,2,#2F80ED,CZE,0
1999-12-22,1999,4,12,France,FRA,UEFA,765,3,#4D7CFF,FRA,2
1999-12-22,1999,4,12,Spain,ESP,UEFA,753,4,#FF4B3E,ESP,1
1999-12-22,1999,4,12,Germany,GER,UEFA,739,5,#FFCC33,GER,4
1999-12-22,1999,4,12,Argentina,ARG,CONMEBOL,721,6,#6EC6FF,ARG,3
1999-12-22,1999,4,12,Norway,NOR,UEFA,718,7,#97E345,NOR,0
1999-12-22,1999,4,12,Romania,ROU,UEFA,715,8,#E34584,ROU,0
1999-12-22,1999,4,12,Croatia,CRO,UEFA,713,9,#FF5D5D,CRO,0
1999-12-22,1999,4,12,Mexico,MEX,CONCACAF,706,10,#20C997,MEX,0
1999-12-22,1999,4,12,Denmark,DEN,UEFA,697,11,#5245E3,DEN,0
1999-12-22,1999,4,12,England,ENG,UEFA,695,12,#F7F7F7,ENG,1
1999-12-22,1999,4,12,Yugoslavia,YUG,UEFA,694,13,#E3A145,YUG,0
1999-12-22,1999,4,12,Italy,ITA,UEFA,685,14,#31D07D,ITA,4
1999-12-22,1999,4,12,Portugal,POR,UEFA,672,15,#34D399,POR,0
1999-12-22,1999,4,12,Sweden,SWE,UEFA,663,16,#97E345,SWE,0
1999-12-22,1999,4,12,Paraguay,PAR,CONMEBOL,648,17,#45E372,PAR,0
1999-12-22,1999,4,12,Russia,RUS,UEFA,643,18,#45E3AE,RUS,0
1999-12-22,1999,4,12,Netherlands,NED,UEFA,641,19,#FF8A3D,NED,0
1999-12-22,1999,4,12,Scotland,SCO,UEFA,639,20,#45B1E3,SCO,0
1999-12-22,1999,4,12,Slovakia,SVK,UEFA,626,21,#D9E345,SVK,0
1999-12-22,1999,4,12,USA,USA,CONCACAF,620,22,#4DA3FF,USA,0
1999-12-22,1999,4,12,Chile,CHI,CONMEBOL,618,23,#8FE345,CHI,0
1999-12-22,1999,4,12,Morocco,MAR,CAF,615,24,#45E36A,MAR,0
1999-12-22,1999,4,12,Colombia,COL,CONMEBOL,614,25,#FFD84D,COL,0
1999-12-22,1999,4,12,Israel,ISR,UEFA,609,26,#99E345,ISR,0
1999-12-22,1999,4,12,Ukraine,UKR,UEFA,609,27,#458FE3,UKR,0
1999-12-22,1999,4,12,Austria,AUT,UEFA,603,28,#E38445,AUT,0
1999-12-22,1999,4,12,Turkey,TUR,UEFA,598,29,#B145E3,TUR,0
1999-12-22,1999,4,12,South Africa,RSA,CAF,597,30,#AEE345,RSA,0
1999-12-22,1999,4,12,Tunisia,TUN,CAF,596,31,#A645E3,TUN,0
1999-12-22,1999,4,12,Poland,POL,UEFA,589,32,#45A1E3,POL,0
1999-12-22,1999,4,12,Belgium,BEL,UEFA,588,33,#FFE15A,BEL,0
1999-12-22,1999,4,12,Greece,GRE,UEFA,582,34,#B445E3,GRE,0
1999-12-22,1999,4,12,Republic of Ireland,IRL,UEFA,576,35,#E3CB45,IRL,0
1999-12-22,1999,4,12,Zambia,ZAM,CAF,571,36,#E37F45,ZAM,0
1999-12-22,1999,4,12,Bulgaria,BUL,UEFA,563,37,#7245E3,BUL,0
1999-12-22,1999,4,12,Egypt,EGY,CAF,556,38,#45B1E3,EGY,0
1999-12-22,1999,4,12,Saudi Arabia,KSA,AFC,556,39,#45C1E3,KSA,0
1999-12-22,1999,4,12,Slovenia,SVN,UEFA,544,40,#D1E345,SVN,0
2000-01-19,2000,1,01,Brazil,BRA,CONMEBOL,839,1,#FFE45C,BRA,5
2000-01-19,2000,1,01,Czech Republic,CZE,UEFA,774,2,#2F80ED,CZE,0
2000-01-19,2000,1,01,France,FRA,UEFA,765,3,#4D7CFF,FRA,2
2000-01-19,2000,1,01,Spain,ESP,UEFA,753,4,#FF4B3E,ESP,1
2000-01-19,2000,1,01,Germany,GER,UEFA,739,5,#FFCC33,GER,4
2000-01-19,2000,1,01,Argentina,ARG,CONMEBOL,721,6,#6EC6FF,ARG,3
2000-01-19,2000,1,01,Norway,NOR,UEFA,718,7,#97E345,NOR,0
2000-01-19,2000,1,01,Romania,ROU,UEFA,715,8,#E34584,ROU,0
2000-01-19,2000,1,01,Croatia,CRO,UEFA,713,9,#FF5D5D,CRO,0
2000-01-19,2000,1,01,Mexico,MEX,CONCACAF,706,10,#20C997,MEX,0
2000-01-19,2000,1,01,Denmark,DEN,UEFA,696,11,#5245E3,DEN,0
2000-01-19,2000,1,01,England,ENG,UEFA,695,12,#F7F7F7,ENG,1
2000-01-19,2000,1,01,Yugoslavia,YUG,UEFA,694,13,#E3A145,YUG,0
2000-01-19,2000,1,01,Italy,ITA,UEFA,685,14,#31D07D,ITA,4
2000-01-19,2000,1,01,Portugal,POR,UEFA,672,15,#34D399,POR,0
2000-01-19,2000,1,01,Sweden,SWE,UEFA,663,16,#97E345,SWE,0
2000-01-19,2000,1,01,Paraguay,PAR,CONMEBOL,647,17,#45E372,PAR,0
2000-01-19,2000,1,01,Russia,RUS,UEFA,643,18,#45E3AE,RUS,0
2000-01-19,2000,1,01,Netherlands,NED,UEFA,640,19,#FF8A3D,NED,0
2000-01-19,2000,1,01,Scotland,SCO,UEFA,638,20,#45B1E3,SCO,0
2000-01-19,2000,1,01,Slovakia,SVK,UEFA,626,21,#D9E345,SVK,0
2000-01-19,2000,1,01,USA,USA,CONCACAF,619,22,#4DA3FF,USA,0
2000-01-19,2000,1,01,Chile,CHI,CONMEBOL,618,23,#8FE345,CHI,0
2000-01-19,2000,1,01,Colombia,COL,CONMEBOL,614,24,#FFD84D,COL,0
2000-01-19,2000,1,01,Morocco,MAR,CAF,613,25,#45E36A,MAR,0
2000-01-19,2000,1,01,Israel,ISR,UEFA,609,26,#99E345,ISR,0
2000-01-19,2000,1,01,Ukraine,UKR,UEFA,609,27,#458FE3,UKR,0
2000-01-19,2000,1,01,Tunisia,TUN,CAF,604,28,#A645E3,TUN,0
2000-01-19,2000,1,01,Austria,AUT,UEFA,603,29,#E38445,AUT,0
2000-01-19,2000,1,01,Turkey,TUR,UEFA,597,30,#B145E3,TUR,0
2000-01-19,2000,1,01,South Africa,RSA,CAF,597,31,#AEE345,RSA,0
2000-01-19,2000,1,01,Poland,POL,UEFA,589,32,#45A1E3,POL,0
2000-01-19,2000,1,01,Belgium,BEL,UEFA,588,33,#FFE15A,BEL,0
2000-01-19,2000,1,01,Greece,GRE,UEFA,580,34,#B445E3,GRE,0
2000-01-19,2000,1,01,Republic of Ireland,IRL,UEFA,575,35,#E3CB45,IRL,0
2000-01-19,2000,1,01,Zambia,ZAM,CAF,571,36,#E37F45,ZAM,0
2000-01-19,2000,1,01,Bulgaria,BUL,UEFA,563,37,#7245E3,BUL,0
2000-01-19,2000,1,01,Egypt,EGY,CAF,558,38,#45B1E3,EGY,0
2000-01-19,2000,1,01,Saudi Arabia,KSA,AFC,556,39,#45C1E3,KSA,0
2000-01-19,2000,1,01,Slovenia,SVN,UEFA,544,40,#D1E345,SVN,0
2000-02-16,2000,1,02,Brazil,BRA,CONMEBOL,836,1,#FFE45C,BRA,5
2000-02-16,2000,1,02,Czech Republic,CZE,UEFA,772,2,#2F80ED,CZE,0
2000-02-16,2000,1,02,France,FRA,UEFA,762,3,#4D7CFF,FRA,2
2000-02-16,2000,1,02,Spain,ESP,UEFA,751,4,#FF4B3E,ESP,1
2000-02-16,2000,1,02,Germany,GER,UEFA,742,5,#FFCC33,GER,4
2000-02-16,2000,1,02,Argentina,ARG,CONMEBOL,718,6,#6EC6FF,ARG,3
2000-02-16,2000,1,02,Norway,NOR,UEFA,717,7,#97E345,NOR,0
2000-02-16,2000,1,02,Romania,ROU,UEFA,713,8,#E34584,ROU,0
2000-02-16,2000,1,02,Croatia,CRO,UEFA,710,9,#FF5D5D,CRO,0
2000-02-16,2000,1,02,Mexico,MEX,CONCACAF,704,10,#20C997,MEX,0
2000-02-16,2000,1,02,England,ENG,UEFA,698,11,#F7F7F7,ENG,1
2000-02-16,2000,1,02,Denmark,DEN,UEFA,694,12,#5245E3,DEN,0
2000-02-16,2000,1,02,Yugoslavia,YUG,UEFA,692,13,#E3A145,YUG,0
2000-02-16,2000,1,02,Italy,ITA,UEFA,682,14,#31D07D,ITA,4
2000-02-16,2000,1,02,Portugal,POR,UEFA,673,15,#34D399,POR,0
2000-02-16,2000,1,02,Sweden,SWE,UEFA,661,16,#97E345,SWE,0
2000-02-16,2000,1,02,Paraguay,PAR,CONMEBOL,648,17,#45E372,PAR,0
2000-02-16,2000,1,02,Russia,RUS,UEFA,641,18,#45E3AE,RUS,0
2000-02-16,2000,1,02,Netherlands,NED,UEFA,638,19,#FF8A3D,NED,0
2000-02-16,2000,1,02,Scotland,SCO,UEFA,636,20,#45B1E3,SCO,0
2000-02-16,2000,1,02,South Africa,RSA,CAF,631,21,#AEE345,RSA,0
2000-02-16,2000,1,02,USA,USA,CONCACAF,628,22,#4DA3FF,USA,0
2000-02-16,2000,1,02,Morocco,MAR,CAF,625,23,#45E36A,MAR,0
2000-02-16,2000,1,02,Colombia,COL,CONMEBOL,624,24,#FFD84D,COL,0
2000-02-16,2000,1,02,Slovakia,SVK,UEFA,624,25,#D9E345,SVK,0
2000-02-16,2000,1,02,Chile,CHI,CONMEBOL,616,26,#8FE345,CHI,0
2000-02-16,2000,1,02,Tunisia,TUN,CAF,611,27,#A645E3,TUN,0
2000-02-16,2000,1,02,Ukraine,UKR,UEFA,607,28,#458FE3,UKR,0
2000-02-16,2000,1,02,Israel,ISR,UEFA,607,29,#99E345,ISR,0
2000-02-16,2000,1,02,Austria,AUT,UEFA,601,30,#E38445,AUT,0
2000-02-16,2000,1,02,Turkey,TUR,UEFA,595,31,#B145E3,TUR,0
2000-02-16,2000,1,02,Poland,POL,UEFA,586,32,#45A1E3,POL,0
2000-02-16,2000,1,02,Belgium,BEL,UEFA,586,33,#FFE15A,BEL,0
2000-02-16,2000,1,02,Cameroon,CMR,CAF,583,34,#6F45E3,CMR,0
2000-02-16,2000,1,02,Egypt,EGY,CAF,582,35,#45B1E3,EGY,0
2000-02-16,2000,1,02,Greece,GRE,UEFA,577,36,#B445E3,GRE,0
2000-02-16,2000,1,02,Republic of Ireland,IRL,UEFA,573,37,#E3CB45,IRL,0
2000-02-16,2000,1,02,Zambia,ZAM,CAF,569,38,#E37F45,ZAM,0
2000-02-16,2000,1,02,Bulgaria,BUL,UEFA,569,39,#7245E3,BUL,0
2000-02-16,2000,1,02,Saudi Arabia,KSA,AFC,554,40,#45C1E3,KSA,0
2000-03-15,2000,1,03,Brazil,BRA,CONMEBOL,834,1,#FFE45C,BRA,5
2000-03-15,2000,1,03,Czech Republic,CZE,UEFA,767,2,#2F80ED,CZE,0
2000-03-15,2000,1,03,France,FRA,UEFA,758,3,#4D7CFF,FRA,2
2000-03-15,2000,1,03,Spain,ESP,UEFA,747,4,#FF4B3E,ESP,1
